Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Sun Jan  1 00:13:00 2006
9976551: seit mehr als 30 Tagen gelöscht => LOESCHEN
9977288: seit mehr als 30 Tagen gelöscht => LOESCHEN
9984023: seit mehr als 30 Tagen gelöscht => LOESCHEN
9985724: seit mehr als 30 Tagen gelöscht => LOESCHEN
9987609: seit mehr als 30 Tagen gelöscht => LOESCHEN
9998057: seit mehr als 30 Tagen gelöscht => LOESCHEN
10001205: seit mehr als 30 Tagen gelöscht => LOESCHEN
10006137: seit mehr als 30 Tagen gelöscht => LOESCHEN
10009828: seit mehr als 30 Tagen gelöscht => LOESCHEN
10010682: seit mehr als 30 Tagen gelöscht => LOESCHEN
10013854: seit mehr als 30 Tagen gelöscht => LOESCHEN
10020059: seit mehr als 30 Tagen gelöscht => LOESCHEN
10026918: seit mehr als 30 Tagen gelöscht => LOESCHEN
10027078: seit mehr als 30 Tagen gelöscht => LOESCHEN
10030832: seit mehr als 30 Tagen gelöscht => LOESCHEN
10032434: seit mehr als 30 Tagen gelöscht => LOESCHEN
10033111: seit mehr als 30 Tagen gelöscht => LOESCHEN
10038764: seit mehr als 30 Tagen gelöscht => LOESCHEN
10038805: seit mehr als 30 Tagen gelöscht => LOESCHEN
10039380: seit mehr als 30 Tagen gelöscht => LOESCHEN
10051277: seit mehr als 30 Tagen gelöscht => LOESCHEN
10052088: seit mehr als 30 Tagen gelöscht => LOESCHEN
10053340: seit mehr als 30 Tagen gelöscht => LOESCHEN
10055365: seit mehr als 30 Tagen gelöscht => LOESCHEN
10055587: seit mehr als 30 Tagen gelöscht => LOESCHEN
10065043: seit mehr als 30 Tagen gelöscht => LOESCHEN
10067530: seit mehr als 30 Tagen gelöscht => LOESCHEN
10070432: seit mehr als 30 Tagen gelöscht => LOESCHEN
10071928: seit mehr als 30 Tagen gelöscht => LOESCHEN
10082024: seit mehr als 30 Tagen gelöscht => LOESCHEN
10083805: seit mehr als 30 Tagen gelöscht => LOESCHEN
10088003: seit mehr als 30 Tagen gelöscht => LOESCHEN
10088074: seit mehr als 30 Tagen gelöscht => LOESCHEN
10093091: seit mehr als 30 Tagen gelöscht => LOESCHEN
10097431: seit mehr als 30 Tagen gelöscht => LOESCHEN
10098701: seit mehr als 30 Tagen gelöscht => LOESCHEN
10099696: seit mehr als 30 Tagen gelöscht => LOESCHEN
10101543: seit mehr als 30 Tagen gelöscht => LOESCHEN
10104714: seit mehr als 30 Tagen gelöscht => LOESCHEN
10107799: seit mehr als 30 Tagen gelöscht => LOESCHEN
10114049: seit mehr als 30 Tagen gelöscht => LOESCHEN
10115276: seit mehr als 30 Tagen gelöscht => LOESCHEN
10115949: seit mehr als 30 Tagen gelöscht => LOESCHEN
10121661: seit mehr als 30 Tagen gelöscht => LOESCHEN
10130938: seit mehr als 30 Tagen gelöscht => LOESCHEN
10137141: seit mehr als 30 Tagen gelöscht => LOESCHEN
10137315: seit mehr als 30 Tagen gelöscht => LOESCHEN
10147810: seit mehr als 30 Tagen gelöscht => LOESCHEN
10152893: seit mehr als 30 Tagen gelöscht => LOESCHEN
10154041: seit mehr als 30 Tagen gelöscht => LOESCHEN
10155376: seit mehr als 30 Tagen gelöscht => LOESCHEN
10158249: seit mehr als 30 Tagen gelöscht => LOESCHEN
10159280: seit mehr als 30 Tagen gelöscht => LOESCHEN
10160149: seit mehr als 30 Tagen gelöscht => LOESCHEN
10162735: seit mehr als 30 Tagen gelöscht => LOESCHEN
10163839: seit mehr als 30 Tagen gelöscht => LOESCHEN
10164365: seit mehr als 30 Tagen gelöscht => LOESCHEN
10166582: seit mehr als 30 Tagen gelöscht => LOESCHEN
10171346: seit mehr als 30 Tagen gelöscht => LOESCHEN
10171604: seit mehr als 30 Tagen gelöscht => LOESCHEN
10176352: seit mehr als 30 Tagen gelöscht => LOESCHEN
10187114: seit mehr als 30 Tagen gelöscht => LOESCHEN
10187883: seit mehr als 30 Tagen gelöscht => LOESCHEN
10196420: seit mehr als 30 Tagen gelöscht => LOESCHEN
10197182: seit mehr als 30 Tagen gelöscht => LOESCHEN
10198930: seit mehr als 30 Tagen gelöscht => LOESCHEN
10202462: seit mehr als 30 Tagen gelöscht => LOESCHEN
10202469: seit mehr als 30 Tagen gelöscht => LOESCHEN
10206526: seit mehr als 30 Tagen gelöscht => LOESCHEN
10215088: seit mehr als 30 Tagen gelöscht => LOESCHEN
10226069: seit mehr als 30 Tagen gelöscht => LOESCHEN
10230143: seit mehr als 30 Tagen gelöscht => LOESCHEN
10235744: seit mehr als 30 Tagen gelöscht => LOESCHEN
10252063: seit mehr als 30 Tagen gelöscht => LOESCHEN
10254464: seit mehr als 30 Tagen gelöscht => LOESCHEN
10270502: seit mehr als 30 Tagen gelöscht => LOESCHEN
10279506: seit mehr als 30 Tagen gelöscht => LOESCHEN
10281787: seit mehr als 30 Tagen gelöscht => LOESCHEN
10285939: seit mehr als 30 Tagen gelöscht => LOESCHEN
10288373: seit mehr als 30 Tagen gelöscht => LOESCHEN
10289024: seit mehr als 30 Tagen gelöscht => LOESCHEN
10290799: seit mehr als 30 Tagen gelöscht => LOESCHEN
10293579: seit mehr als 30 Tagen gelöscht => LOESCHEN
10294174: seit mehr als 30 Tagen gelöscht => LOESCHEN
10300493: seit mehr als 30 Tagen gelöscht => LOESCHEN
10307476: seit mehr als 30 Tagen gelöscht => LOESCHEN
10311769: seit mehr als 30 Tagen gelöscht => LOESCHEN
10318275: seit mehr als 30 Tagen gelöscht => LOESCHEN
10319846: seit mehr als 30 Tagen gelöscht => LOESCHEN
10321921: seit mehr als 30 Tagen gelöscht => LOESCHEN
10331598: seit mehr als 30 Tagen gelöscht => LOESCHEN
10337636: seit mehr als 30 Tagen gelöscht => LOESCHEN
10338113: seit mehr als 30 Tagen gelöscht => LOESCHEN
10342336: seit mehr als 30 Tagen gelöscht => LOESCHEN
10347363: seit mehr als 30 Tagen gelöscht => LOESCHEN
10352331: seit mehr als 30 Tagen gelöscht => LOESCHEN
10352332: seit mehr als 30 Tagen gelöscht => LOESCHEN
10352662: seit mehr als 30 Tagen gelöscht => LOESCHEN
10362045: seit mehr als 30 Tagen gelöscht => LOESCHEN
10363252: seit mehr als 30 Tagen gelöscht => LOESCHEN
10366695: seit mehr als 30 Tagen gelöscht => LOESCHEN
10368802: seit mehr als 30 Tagen gelöscht => LOESCHEN
10370783: seit mehr als 30 Tagen gelöscht => LOESCHEN
10371186: seit mehr als 30 Tagen gelöscht => LOESCHEN
10376542: seit mehr als 30 Tagen gelöscht => LOESCHEN
10389224: seit mehr als 30 Tagen gelöscht => LOESCHEN
10390697: seit mehr als 30 Tagen gelöscht => LOESCHEN
10392028: seit mehr als 30 Tagen gelöscht => LOESCHEN
10392661: seit mehr als 30 Tagen gelöscht => LOESCHEN
10396322: seit mehr als 30 Tagen gelöscht => LOESCHEN
10399871: seit mehr als 30 Tagen gelöscht => LOESCHEN
10401123: seit mehr als 30 Tagen gelöscht => LOESCHEN
10402326: seit mehr als 30 Tagen gelöscht => LOESCHEN
10402969: seit mehr als 30 Tagen gelöscht => LOESCHEN
10404030: seit mehr als 30 Tagen gelöscht => LOESCHEN
10405859: seit mehr als 30 Tagen gelöscht => LOESCHEN
10407477: seit mehr als 30 Tagen gelöscht => LOESCHEN
10410938: seit mehr als 30 Tagen gelöscht => LOESCHEN
10414517: seit mehr als 30 Tagen gelöscht => LOESCHEN
10418108: seit mehr als 30 Tagen gelöscht => LOESCHEN
10421645: seit mehr als 30 Tagen gelöscht => LOESCHEN
10424501: seit mehr als 30 Tagen gelöscht => LOESCHEN
10431888: seit mehr als 30 Tagen gelöscht => LOESCHEN
10432640: seit mehr als 30 Tagen gelöscht => LOESCHEN
10436879: seit mehr als 30 Tagen gelöscht => LOESCHEN
10437494: seit mehr als 30 Tagen gelöscht => LOESCHEN
10442112: seit mehr als 30 Tagen gelöscht => LOESCHEN
10442132: seit mehr als 30 Tagen gelöscht => LOESCHEN
10445911: seit mehr als 30 Tagen gelöscht => LOESCHEN
10449981: seit mehr als 30 Tagen gelöscht => LOESCHEN
10450007: seit mehr als 30 Tagen gelöscht => LOESCHEN
10450292: seit mehr als 30 Tagen gelöscht => LOESCHEN
10452783: seit mehr als 30 Tagen gelöscht => LOESCHEN
10467754: seit mehr als 30 Tagen gelöscht => LOESCHEN
10468462: seit mehr als 30 Tagen gelöscht => LOESCHEN
10469261: seit mehr als 30 Tagen gelöscht => LOESCHEN
10470754: seit mehr als 30 Tagen gelöscht => LOESCHEN
10478285: seit mehr als 30 Tagen gelöscht => LOESCHEN
10488057: seit mehr als 30 Tagen gelöscht => LOESCHEN
10489197: seit mehr als 30 Tagen gelöscht => LOESCHEN
10491651: seit mehr als 30 Tagen gelöscht => LOESCHEN
10496826: seit mehr als 30 Tagen gelöscht => LOESCHEN
10497475: seit mehr als 30 Tagen gelöscht => LOESCHEN
10499898: seit mehr als 30 Tagen gelöscht => LOESCHEN
10506111: seit mehr als 30 Tagen gelöscht => LOESCHEN
10507336: seit mehr als 30 Tagen gelöscht => LOESCHEN
10507980: seit mehr als 30 Tagen gelöscht => LOESCHEN
10515901: seit mehr als 30 Tagen gelöscht => LOESCHEN
10524188: seit mehr als 30 Tagen gelöscht => LOESCHEN
10525140: seit mehr als 30 Tagen gelöscht => LOESCHEN
10528767: seit mehr als 30 Tagen gelöscht => LOESCHEN
10530057: seit mehr als 30 Tagen gelöscht => LOESCHEN
10533734: seit mehr als 30 Tagen gelöscht => LOESCHEN
10536178: seit mehr als 30 Tagen gelöscht => LOESCHEN
10536649: seit mehr als 30 Tagen gelöscht => LOESCHEN
10538414: seit mehr als 30 Tagen gelöscht => LOESCHEN
10539485: seit mehr als 30 Tagen gelöscht => LOESCHEN
10543051: seit mehr als 30 Tagen gelöscht => LOESCHEN
10544770: seit mehr als 30 Tagen gelöscht => LOESCHEN
10554854: seit mehr als 30 Tagen gelöscht => LOESCHEN
10555597: seit mehr als 30 Tagen gelöscht => LOESCHEN
10560707: seit mehr als 30 Tagen gelöscht => LOESCHEN
10561222: seit mehr als 30 Tagen gelöscht => LOESCHEN
10568095: seit mehr als 30 Tagen gelöscht => LOESCHEN
10569463: seit mehr als 30 Tagen gelöscht => LOESCHEN
10570025: seit mehr als 30 Tagen gelöscht => LOESCHEN
10571404: seit mehr als 30 Tagen gelöscht => LOESCHEN
10579687: seit mehr als 30 Tagen gelöscht => LOESCHEN
10579880: seit mehr als 30 Tagen gelöscht => LOESCHEN
10584041: seit mehr als 30 Tagen gelöscht => LOESCHEN
10586666: seit mehr als 30 Tagen gelöscht => LOESCHEN
10593256: seit mehr als 30 Tagen gelöscht => LOESCHEN
10593774: seit mehr als 30 Tagen gelöscht => LOESCHEN
10594275: seit mehr als 30 Tagen gelöscht => LOESCHEN
10595655: seit mehr als 30 Tagen gelöscht => LOESCHEN
10599144: seit mehr als 30 Tagen gelöscht => LOESCHEN
10612485: seit mehr als 30 Tagen gelöscht => LOESCHEN
10612895: seit mehr als 30 Tagen gelöscht => LOESCHEN
10614082: seit mehr als 30 Tagen gelöscht => LOESCHEN
10614176: seit mehr als 30 Tagen gelöscht => LOESCHEN
10614800: seit mehr als 30 Tagen gelöscht => LOESCHEN
10615379: seit mehr als 30 Tagen gelöscht => LOESCHEN
10620508: seit mehr als 30 Tagen gelöscht => LOESCHEN
10622673: seit mehr als 30 Tagen gelöscht => LOESCHEN
10623164: seit mehr als 30 Tagen gelöscht => LOESCHEN
10627892: seit mehr als 30 Tagen gelöscht => LOESCHEN
10628488: seit mehr als 30 Tagen gelöscht => LOESCHEN
10632734: seit mehr als 30 Tagen gelöscht => LOESCHEN
10634631: seit mehr als 30 Tagen gelöscht => LOESCHEN
10645024: seit mehr als 30 Tagen gelöscht => LOESCHEN
10651582: seit mehr als 30 Tagen gelöscht => LOESCHEN
10652207: seit mehr als 30 Tagen gelöscht => LOESCHEN
10653647: seit mehr als 30 Tagen gelöscht => LOESCHEN
10653708: seit mehr als 30 Tagen gelöscht => LOESCHEN
10653918: seit mehr als 30 Tagen gelöscht => LOESCHEN
10655538: seit mehr als 30 Tagen gelöscht => LOESCHEN
10656404: seit mehr als 30 Tagen gelöscht => LOESCHEN
10660195: seit mehr als 30 Tagen gelöscht => LOESCHEN
10660520: seit mehr als 30 Tagen gelöscht => LOESCHEN
10662811: seit mehr als 30 Tagen gelöscht => LOESCHEN
10677469: seit mehr als 30 Tagen gelöscht => LOESCHEN
10681670: seit mehr als 30 Tagen gelöscht => LOESCHEN
10689808: seit mehr als 30 Tagen gelöscht => LOESCHEN
10696286: seit mehr als 30 Tagen gelöscht => LOESCHEN
10700044: seit mehr als 30 Tagen gelöscht => LOESCHEN
10705497: seit mehr als 30 Tagen gelöscht => LOESCHEN
10707846: seit mehr als 30 Tagen gelöscht => LOESCHEN
10709583: seit mehr als 30 Tagen gelöscht => LOESCHEN
10710910: seit mehr als 30 Tagen gelöscht => LOESCHEN
10711388: seit mehr als 30 Tagen gelöscht => LOESCHEN
10715443: seit mehr als 30 Tagen gelöscht => LOESCHEN
10718755: seit mehr als 30 Tagen gelöscht => LOESCHEN
10725367: seit mehr als 30 Tagen gelöscht => LOESCHEN
10726144: seit mehr als 30 Tagen gelöscht => LOESCHEN
10726501: seit mehr als 30 Tagen gelöscht => LOESCHEN
10727395: seit mehr als 30 Tagen gelöscht => LOESCHEN
10741926: seit mehr als 30 Tagen gelöscht => LOESCHEN
10743840: seit mehr als 30 Tagen gelöscht => LOESCHEN
10747062: seit mehr als 30 Tagen gelöscht => LOESCHEN
10747374: seit mehr als 30 Tagen gelöscht => LOESCHEN
10749288: seit mehr als 30 Tagen gelöscht => LOESCHEN
10749340: seit mehr als 30 Tagen gelöscht => LOESCHEN
10749455: seit mehr als 30 Tagen gelöscht => LOESCHEN
10751522: seit mehr als 30 Tagen gelöscht => LOESCHEN
10752246: seit mehr als 30 Tagen gelöscht => LOESCHEN
10752273: seit mehr als 30 Tagen gelöscht => LOESCHEN
10754341: seit mehr als 30 Tagen gelöscht => LOESCHEN
10754714: seit mehr als 30 Tagen gelöscht => LOESCHEN
10756991: seit mehr als 30 Tagen gelöscht => LOESCHEN
10759576: seit mehr als 30 Tagen gelöscht => LOESCHEN
10767738: seit mehr als 30 Tagen gelöscht => LOESCHEN
10769334: seit mehr als 30 Tagen gelöscht => LOESCHEN
10772838: seit mehr als 30 Tagen gelöscht => LOESCHEN
10776278: seit mehr als 30 Tagen gelöscht => LOESCHEN
10776981: seit mehr als 30 Tagen gelöscht => LOESCHEN
10777511: seit mehr als 30 Tagen gelöscht => LOESCHEN
10779931: seit mehr als 30 Tagen gelöscht => LOESCHEN
10782633: seit mehr als 30 Tagen gelöscht => LOESCHEN
10783016: seit mehr als 30 Tagen gelöscht => LOESCHEN
10783283: seit mehr als 30 Tagen gelöscht => LOESCHEN
10783378: seit mehr als 30 Tagen gelöscht => LOESCHEN
10783503: seit mehr als 30 Tagen gelöscht => LOESCHEN
10786506: seit mehr als 30 Tagen gelöscht => LOESCHEN
10786673: seit mehr als 30 Tagen gelöscht => LOESCHEN
10790335: seit mehr als 30 Tagen gelöscht => LOESCHEN
10795672: seit mehr als 30 Tagen gelöscht => LOESCHEN
10798608: seit mehr als 30 Tagen gelöscht => LOESCHEN
10799016: seit mehr als 30 Tagen gelöscht => LOESCHEN
10799216: seit mehr als 30 Tagen gelöscht => LOESCHEN
10799622: seit mehr als 30 Tagen gelöscht => LOESCHEN
10799694: seit mehr als 30 Tagen gelöscht => LOESCHEN
10800337: seit mehr als 30 Tagen gelöscht => LOESCHEN
10800599: seit mehr als 30 Tagen gelöscht => LOESCHEN
10800618: seit mehr als 30 Tagen gelöscht => LOESCHEN
10800645: seit mehr als 30 Tagen gelöscht => LOESCHEN
10801334: seit mehr als 30 Tagen gelöscht => LOESCHEN
10806310: seit mehr als 30 Tagen gelöscht => LOESCHEN
10806486: seit mehr als 30 Tagen gelöscht => LOESCHEN
10815712: seit mehr als 30 Tagen gelöscht => LOESCHEN
10816149: seit mehr als 30 Tagen gelöscht => LOESCHEN
10817722: seit mehr als 30 Tagen gelöscht => LOESCHEN
10818217: seit mehr als 30 Tagen gelöscht => LOESCHEN
10818274: seit mehr als 30 Tagen gelöscht => LOESCHEN
10818369: seit mehr als 30 Tagen gelöscht => LOESCHEN
10823331: seit mehr als 30 Tagen gelöscht => LOESCHEN
10823470: seit mehr als 30 Tagen gelöscht => LOESCHEN
10826658: seit mehr als 30 Tagen gelöscht => LOESCHEN
10830053: seit mehr als 30 Tagen gelöscht => LOESCHEN
10830879: seit mehr als 30 Tagen gelöscht => LOESCHEN
10832228: seit mehr als 30 Tagen gelöscht => LOESCHEN
10832566: seit mehr als 30 Tagen gelöscht => LOESCHEN
10833944: seit mehr als 30 Tagen gelöscht => LOESCHEN
10834285: seit mehr als 30 Tagen gelöscht => LOESCHEN
10836649: seit mehr als 30 Tagen gelöscht => LOESCHEN
10845906: seit mehr als 30 Tagen gelöscht => LOESCHEN
10848140: seit mehr als 30 Tagen gelöscht => LOESCHEN
10860873: seit mehr als 30 Tagen gelöscht => LOESCHEN
10860998: seit mehr als 30 Tagen gelöscht => LOESCHEN
10862248: seit mehr als 30 Tagen gelöscht => LOESCHEN
10862525: seit mehr als 30 Tagen gelöscht => LOESCHEN
10866471: seit mehr als 30 Tagen gelöscht => LOESCHEN
10873640: seit mehr als 30 Tagen gelöscht => LOESCHEN
10875133: seit mehr als 30 Tagen gelöscht => LOESCHEN
10875198: seit mehr als 30 Tagen gelöscht => LOESCHEN
10876232: seit mehr als 30 Tagen gelöscht => LOESCHEN
10877937: seit mehr als 30 Tagen gelöscht => LOESCHEN
10880693: seit mehr als 30 Tagen gelöscht => LOESCHEN
10881344: seit mehr als 30 Tagen gelöscht => LOESCHEN
10885968: seit mehr als 30 Tagen gelöscht => LOESCHEN
10886566: seit mehr als 30 Tagen gelöscht => LOESCHEN
10887301: seit mehr als 30 Tagen gelöscht => LOESCHEN
10887684: seit mehr als 30 Tagen gelöscht => LOESCHEN
10894339: seit mehr als 30 Tagen gelöscht => LOESCHEN
10903223: seit mehr als 30 Tagen gelöscht => LOESCHEN
10910065: seit mehr als 30 Tagen gelöscht => LOESCHEN
10920747: seit mehr als 30 Tagen gelöscht => LOESCHEN
10923400: seit mehr als 30 Tagen gelöscht => LOESCHEN
10930426: seit mehr als 30 Tagen gelöscht => LOESCHEN
10936709: seit mehr als 30 Tagen gelöscht => LOESCHEN
10941132: seit mehr als 30 Tagen gelöscht => LOESCHEN
10946183: seit mehr als 30 Tagen gelöscht => LOESCHEN
10951158: seit mehr als 30 Tagen gelöscht => LOESCHEN
10954133: seit mehr als 30 Tagen gelöscht => LOESCHEN
10954311: seit mehr als 30 Tagen gelöscht => LOESCHEN
10956265: seit mehr als 30 Tagen gelöscht => LOESCHEN
10958132: seit mehr als 30 Tagen gelöscht => LOESCHEN
10959084: seit mehr als 30 Tagen gelöscht => LOESCHEN
10964824: seit mehr als 30 Tagen gelöscht => LOESCHEN
10965922: seit mehr als 30 Tagen gelöscht => LOESCHEN
10969082: seit mehr als 30 Tagen gelöscht => LOESCHEN
10971329: seit mehr als 30 Tagen gelöscht => LOESCHEN
10973127: seit mehr als 30 Tagen gelöscht => LOESCHEN
10976958: seit mehr als 30 Tagen gelöscht => LOESCHEN
10978927: seit mehr als 30 Tagen gelöscht => LOESCHEN
10979214: seit mehr als 30 Tagen gelöscht => LOESCHEN
11000133: seit mehr als 30 Tagen gelöscht => LOESCHEN
11003739: seit mehr als 30 Tagen gelöscht => LOESCHEN
11018161: seit mehr als 30 Tagen gelöscht => LOESCHEN
11018672: seit mehr als 30 Tagen gelöscht => LOESCHEN
11023143: seit mehr als 30 Tagen gelöscht => LOESCHEN
11032605: seit mehr als 30 Tagen gelöscht => LOESCHEN
11048436: seit mehr als 30 Tagen gelöscht => LOESCHEN
11053478: seit mehr als 30 Tagen gelöscht => LOESCHEN
11053769: seit mehr als 30 Tagen gelöscht => LOESCHEN
11053864: seit mehr als 30 Tagen gelöscht => LOESCHEN
11054550: seit mehr als 30 Tagen gelöscht => LOESCHEN
11069429: seit mehr als 30 Tagen gelöscht => LOESCHEN
11073823: seit mehr als 30 Tagen gelöscht => LOESCHEN
11075673: seit mehr als 30 Tagen gelöscht => LOESCHEN
11076535: seit mehr als 30 Tagen gelöscht => LOESCHEN
11090171: seit mehr als 30 Tagen gelöscht => LOESCHEN
11101077: seit mehr als 30 Tagen gelöscht => LOESCHEN
11110404: seit mehr als 30 Tagen gelöscht => LOESCHEN
11535089: seit mehr als 30 Tagen gelöscht => LOESCHEN
-------------------------------------------------------------------------------
11622800: 46 Tage idle - Level 5
12394000: 10 Tage idle - Level 1
11673500: 18 Tage idle - Level 8
12237600: 0 Tage idle - Level 5
10219200: 136 Tage idle - Level 5
10431300: 0 Tage idle - Level 30
10801100: 10 Tage idle - Level 16
10847200: 9 Tage idle - Level 4
10274600: 13 Tage idle - Level 1
10482000: 13 Tage idle - Level 8
8558600: 0 Tage idle - Level 17
9446100: 7 Tage idle - Level 35
8148300: 243 Tage idle - Level 10
9866700: 3 Tage idle - Level 3
11056400: 77 Tage idle - Level 3
10219900: 5 Tage idle - Level 21
8594000: 187 Tage idle - Level 8
10224500: 0 Tage idle - Level 10
11365600: 25 Tage idle - Level 1
10563900: 8 Tage idle - Level 13 (KEEP_CHARACTER)
10442200: 0 Tage idle - Level 16
9786100: 0 Tage idle - Level 1
12187900: 21 Tage idle - Level 1
11831500: 3 Tage idle - Level 4
12147400: 0 Tage idle - Level 24
12025800: 2 Tage idle - Level 1
11760600: 48 Tage idle - Level 2
9629700: 0 Tage idle - Level 3
10757000: 0 Tage idle - Level 10
11725800: 14 Tage idle - Level 1
9199200: 168 Tage idle - Level 13
8418300: 95 Tage idle - Level 13
8752000: 52 Tage idle - Level 1 => LOESCHEN
7950300: 1 Tage idle - Level 25
12173200: 9 Tage idle - Level 10
8762300: 70 Tage idle - Level 3
8479300: 11 Tage idle - Level 10
9407600: 98 Tage idle - Level 5
11700900: 50 Tage idle - Level 1 => LOESCHEN
11792000: 15 Tage idle - Level 1
12148700: 5 Tage idle - Level 6
12031700: 15 Tage idle - Level 6
10707600: 0 Tage idle - Level 6
11893800: 40 Tage idle - Level 1 => LOESCHEN
9270400: 35 Tage idle - Level 5
8216100: 74 Tage idle - Level 11
10722500: 0 Tage idle - Level 21
11038400: 0 Tage idle - Level 36
10074300: 7 Tage idle - Level 15
8023600: 77 Tage idle - Level 8
8732800: 18 Tage idle - Level 9
12149300: 14 Tage idle - Level 1
9555000: 131 Tage idle - Level 10
11985900: 34 Tage idle - Level 1 => LOESCHEN
10520300: 5 Tage idle - Level 1
11823800: 42 Tage idle - Level 5
8110000: 0 Tage idle - Level 49
11677300: 54 Tage idle - Level 1 => LOESCHEN
8743700: 78 Tage idle - Level 12
11809500: 44 Tage idle - Level 1 => LOESCHEN
11697900: 5 Tage idle - Level 1
9363100: 72 Tage idle - Level 3
11530100: 48 Tage idle - Level 6
12423300: 4 Tage idle - Level 1
11956300: 13 Tage idle - Level 2
12291800: 6 Tage idle - Level 1
10972300: 50 Tage idle - Level 9
10446000: 27 Tage idle - Level 13
