Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Wed Mar  1 00:13:00 2006
11585458: seit mehr als 30 Tagen gelöscht => LOESCHEN
11588345: seit mehr als 30 Tagen gelöscht => LOESCHEN
11596652: seit mehr als 30 Tagen gelöscht => LOESCHEN
11597327: seit mehr als 30 Tagen gelöscht => LOESCHEN
11609066: seit mehr als 30 Tagen gelöscht => LOESCHEN
11611935: seit mehr als 30 Tagen gelöscht => LOESCHEN
11613652: seit mehr als 30 Tagen gelöscht => LOESCHEN
11618490: seit mehr als 30 Tagen gelöscht => LOESCHEN
11620740: seit mehr als 30 Tagen gelöscht => LOESCHEN
11635368: seit mehr als 30 Tagen gelöscht => LOESCHEN
11635398: seit mehr als 30 Tagen gelöscht => LOESCHEN
11637944: seit mehr als 30 Tagen gelöscht => LOESCHEN
11644975: seit mehr als 30 Tagen gelöscht => LOESCHEN
11648080: seit mehr als 30 Tagen gelöscht => LOESCHEN
11656687: seit mehr als 30 Tagen gelöscht => LOESCHEN
11662242: seit mehr als 30 Tagen gelöscht => LOESCHEN
11678088: seit mehr als 30 Tagen gelöscht => LOESCHEN
11680563: seit mehr als 30 Tagen gelöscht => LOESCHEN
11688606: seit mehr als 30 Tagen gelöscht => LOESCHEN
11693042: seit mehr als 30 Tagen gelöscht => LOESCHEN
11693509: seit mehr als 30 Tagen gelöscht => LOESCHEN
11698970: seit mehr als 30 Tagen gelöscht => LOESCHEN
11708164: seit mehr als 30 Tagen gelöscht => LOESCHEN
11710448: seit mehr als 30 Tagen gelöscht => LOESCHEN
11718560: seit mehr als 30 Tagen gelöscht => LOESCHEN
11727230: seit mehr als 30 Tagen gelöscht => LOESCHEN
11727236: seit mehr als 30 Tagen gelöscht => LOESCHEN
11730336: seit mehr als 30 Tagen gelöscht => LOESCHEN
11735160: seit mehr als 30 Tagen gelöscht => LOESCHEN
11739710: seit mehr als 30 Tagen gelöscht => LOESCHEN
11740557: seit mehr als 30 Tagen gelöscht => LOESCHEN
11745435: seit mehr als 30 Tagen gelöscht => LOESCHEN
11748123: seit mehr als 30 Tagen gelöscht => LOESCHEN
11751757: seit mehr als 30 Tagen gelöscht => LOESCHEN
11758934: seit mehr als 30 Tagen gelöscht => LOESCHEN
11760783: seit mehr als 30 Tagen gelöscht => LOESCHEN
11771349: seit mehr als 30 Tagen gelöscht => LOESCHEN
11774131: seit mehr als 30 Tagen gelöscht => LOESCHEN
11774481: seit mehr als 30 Tagen gelöscht => LOESCHEN
11774895: seit mehr als 30 Tagen gelöscht => LOESCHEN
11783123: seit mehr als 30 Tagen gelöscht => LOESCHEN
11789517: seit mehr als 30 Tagen gelöscht => LOESCHEN
11791845: seit mehr als 30 Tagen gelöscht => LOESCHEN
11793594: seit mehr als 30 Tagen gelöscht => LOESCHEN
11794070: seit mehr als 30 Tagen gelöscht => LOESCHEN
11794649: seit mehr als 30 Tagen gelöscht => LOESCHEN
11800128: seit mehr als 30 Tagen gelöscht => LOESCHEN
11801538: seit mehr als 30 Tagen gelöscht => LOESCHEN
11801608: seit mehr als 30 Tagen gelöscht => LOESCHEN
11802228: seit mehr als 30 Tagen gelöscht => LOESCHEN
11803272: seit mehr als 30 Tagen gelöscht => LOESCHEN
11804525: seit mehr als 30 Tagen gelöscht => LOESCHEN
11804664: seit mehr als 30 Tagen gelöscht => LOESCHEN
11806309: seit mehr als 30 Tagen gelöscht => LOESCHEN
11810003: seit mehr als 30 Tagen gelöscht => LOESCHEN
11817249: seit mehr als 30 Tagen gelöscht => LOESCHEN
11818037: seit mehr als 30 Tagen gelöscht => LOESCHEN
11819219: seit mehr als 30 Tagen gelöscht => LOESCHEN
11822904: seit mehr als 30 Tagen gelöscht => LOESCHEN
11823800: seit mehr als 30 Tagen gelöscht => LOESCHEN
11828170: seit mehr als 30 Tagen gelöscht => LOESCHEN
11828523: seit mehr als 30 Tagen gelöscht => LOESCHEN
11833321: seit mehr als 30 Tagen gelöscht => LOESCHEN
11833978: seit mehr als 30 Tagen gelöscht => LOESCHEN
11836171: seit mehr als 30 Tagen gelöscht => LOESCHEN
11841007: seit mehr als 30 Tagen gelöscht => LOESCHEN
11841181: seit mehr als 30 Tagen gelöscht => LOESCHEN
11847625: seit mehr als 30 Tagen gelöscht => LOESCHEN
11850709: seit mehr als 30 Tagen gelöscht => LOESCHEN
11858657: seit mehr als 30 Tagen gelöscht => LOESCHEN
11860537: seit mehr als 30 Tagen gelöscht => LOESCHEN
11873354: seit mehr als 30 Tagen gelöscht => LOESCHEN
11873431: seit mehr als 30 Tagen gelöscht => LOESCHEN
11873802: seit mehr als 30 Tagen gelöscht => LOESCHEN
11880754: seit mehr als 30 Tagen gelöscht => LOESCHEN
11883434: seit mehr als 30 Tagen gelöscht => LOESCHEN
11897236: seit mehr als 30 Tagen gelöscht => LOESCHEN
11899370: seit mehr als 30 Tagen gelöscht => LOESCHEN
11901684: seit mehr als 30 Tagen gelöscht => LOESCHEN
11904039: seit mehr als 30 Tagen gelöscht => LOESCHEN
11911952: seit mehr als 30 Tagen gelöscht => LOESCHEN
11912231: seit mehr als 30 Tagen gelöscht => LOESCHEN
11920222: seit mehr als 30 Tagen gelöscht => LOESCHEN
11945126: seit mehr als 30 Tagen gelöscht => LOESCHEN
11948375: seit mehr als 30 Tagen gelöscht => LOESCHEN
11957675: seit mehr als 30 Tagen gelöscht => LOESCHEN
11977212: seit mehr als 30 Tagen gelöscht => LOESCHEN
11983817: seit mehr als 30 Tagen gelöscht => LOESCHEN
11986957: seit mehr als 30 Tagen gelöscht => LOESCHEN
12019640: seit mehr als 30 Tagen gelöscht => LOESCHEN
12026887: seit mehr als 30 Tagen gelöscht => LOESCHEN
-------------------------------------------------------------------------------
11622800: 105 Tage idle - Level 5
11673500: 55 Tage idle - Level 8
12804600: 36 Tage idle - Level 8
12237600: 2 Tage idle - Level 5
10431300: 0 Tage idle - Level 40 (KEEP_CHARACTER)
10801100: 9 Tage idle - Level 16
10847200: 1 Tage idle - Level 14
13186100: 25 Tage idle - Level 1
10482000: 51 Tage idle - Level 8
8558600: 2 Tage idle - Level 17
9446100: 0 Tage idle - Level 43 (KEEP_CHARACTER)
8148300: 302 Tage idle - Level 10 => LOESCHEN
9866700: 23 Tage idle - Level 3
13601300: 2 Tage idle - Level 1
12850300: 9 Tage idle - Level 1
10219900: 1 Tage idle - Level 21
13338900: 0 Tage idle - Level 10
8594000: 246 Tage idle - Level 8 => LOESCHEN
10224500: 0 Tage idle - Level 14
11365600: 1 Tage idle - Level 1
10563900: 0 Tage idle - Level 20 (KEEP_CHARACTER)
10442200: 0 Tage idle - Level 37 (KEEP_CHARACTER)
12628600: 55 Tage idle - Level 1 => LOESCHEN
13232100: 22 Tage idle - Level 1
9786100: 6 Tage idle - Level 1
13566900: 3 Tage idle - Level 1
11831500: 35 Tage idle - Level 4
13364000: 11 Tage idle - Level 2
12147400: 3 Tage idle - Level 22
12025800: 44 Tage idle - Level 1 => LOESCHEN
11760600: 36 Tage idle - Level 2
9629700: 29 Tage idle - Level 3
10757000: 24 Tage idle - Level 10
9199200: 227 Tage idle - Level 13
12958300: 37 Tage idle - Level 4
13405400: 1 Tage idle - Level 1
7950300: 5 Tage idle - Level 24
13218500: 22 Tage idle - Level 3
12173200: 52 Tage idle - Level 10
8479300: 70 Tage idle - Level 10
9407600: 157 Tage idle - Level 5 => LOESCHEN
11792000: 1 Tage idle - Level 1
13284100: 0 Tage idle - Level 13
13491600: 8 Tage idle - Level 1
12148700: 36 Tage idle - Level 9
12031700: 74 Tage idle - Level 6
10707600: 25 Tage idle - Level 6
9270400: 27 Tage idle - Level 5
8216100: 133 Tage idle - Level 11
12868100: 36 Tage idle - Level 7
13471700: 3 Tage idle - Level 1
12827700: 14 Tage idle - Level 17 (KEEP_CHARACTER)
10722500: 2 Tage idle - Level 18
11038400: 0 Tage idle - Level 32
10074300: 19 Tage idle - Level 15
8023600: 13 Tage idle - Level 8
8732800: 77 Tage idle - Level 9
12149300: 5 Tage idle - Level 1
13325500: 17 Tage idle - Level 1
12523800: 25 Tage idle - Level 1
12984800: 36 Tage idle - Level 1 => LOESCHEN
9555000: 190 Tage idle - Level 10
8110000: 0 Tage idle - Level 45 (KEEP_CHARACTER)
8743700: 137 Tage idle - Level 12
11697900: 14 Tage idle - Level 4
11530100: 2 Tage idle - Level 6
12423300: 29 Tage idle - Level 1
11956300: 72 Tage idle - Level 2 => LOESCHEN
12681500: 1 Tage idle - Level 20
10972300: 8 Tage idle - Level 10
10446000: 86 Tage idle - Level 13
13109700: 27 Tage idle - Level 1
13114300: 13 Tage idle - Level 6
13372500: 13 Tage idle - Level 2
12773600: 27 Tage idle - Level 1
8334700: 0 Tage idle - Level 9 (KEEP_CHARACTER)
11971900: 73 Tage idle - Level 2 => LOESCHEN
13053700: 24 Tage idle - Level 1
8355200: 126 Tage idle - Level 10
13277000: 9 Tage idle - Level 5
8522200: 253 Tage idle - Level 9
11846200: 8 Tage idle - Level 14
9714300: 167 Tage idle - Level 6
8259800: 5 Tage idle - Level 12
12171400: 81 Tage idle - Level 2 => LOESCHEN
13186200: 21 Tage idle - Level 1
12835500: 4 Tage idle - Level 5
8898000: 147 Tage idle - Level 9
8933100: 9 Tage idle - Level 20
12597600: 43 Tage idle - Level 2
12303600: 72 Tage idle - Level 2 => LOESCHEN
8857600: 224 Tage idle - Level 9
9005800: 25 Tage idle - Level 8 (KEEP_CHARACTER)
9507500: 8 Tage idle - Level 25
13211700: 4 Tage idle - Level 1
8189500: 1 Tage idle - Level 6
10518900: 4 Tage idle - Level 7
8310400: 177 Tage idle - Level 8
8032000: 0 Tage idle - Level 10
10452600: 128 Tage idle - Level 9
11502500: 2 Tage idle - Level 8
13131100: 3 Tage idle - Level 10
8028000: 59 Tage idle - Level 8
12471600: 5 Tage idle - Level 18
10818400: 11 Tage idle - Level 9
11098200: 20 Tage idle - Level 9
12193200: 6 Tage idle - Level 1 (KEEP_CHARACTER)
11969800: 0 Tage idle - Level 12
12173300: 57 Tage idle - Level 1 => LOESCHEN
12219700: 55 Tage idle - Level 8
11792100: 0 Tage idle - Level 1
9463000: 8 Tage idle - Level 9
12563700: 55 Tage idle - Level 1 (KEEP_CHARACTER)
12072200: 65 Tage idle - Level 11
10094300: 3 Tage idle - Level 8
8748100: 26 Tage idle - Level 1
8874400: 134 Tage idle - Level 7
10393200: 23 Tage idle - Level 14
11575000: 36 Tage idle - Level 7
13305000: 5 Tage idle - Level 1
12919200: 3 Tage idle - Level 1
10783600: 91 Tage idle - Level 6
9459000: 231 Tage idle - Level 8
11134600: 1 Tage idle - Level 21
8292100: 171 Tage idle - Level 5 => LOESCHEN
8332900: 39 Tage idle - Level 3 (KEEP_CHARACTER)
8419700: 8 Tage idle - Level 2 (KEEP_CHARACTER)
12296200: 4 Tage idle - Level 13
11403300: 2 Tage idle - Level 6
9651200: 140 Tage idle - Level 13
8105500: 41 Tage idle - Level 11
13067800: 4 Tage idle - Level 3
13310300: 17 Tage idle - Level 1
8288100: 82 Tage idle - Level 16
9829500: 53 Tage idle - Level 8
12727300: 50 Tage idle - Level 1 => LOESCHEN
9718100: 68 Tage idle - Level 4
11976300: 2 Tage idle - Level 4
8055100: 2 Tage idle - Level 27
8470000: 20 Tage idle - Level 5
12904600: 4 Tage idle - Level 9
12798600: 43 Tage idle - Level 3
11950800: 94 Tage idle - Level 3 => LOESCHEN
7968200: 9 Tage idle - Level 3
8445500: 113 Tage idle - Level 12
10177400: 45 Tage idle - Level 8
13509800: 1 Tage idle - Level 7
9414900: 96 Tage idle - Level 14
9191900: 88 Tage idle - Level 5
13099900: 0 Tage idle - Level 1
9486100: 199 Tage idle - Level 12
8684400: 15 Tage idle - Level 5
11202400: 88 Tage idle - Level 8
8857000: 0 Tage idle - Level 43 (KEEP_CHARACTER)
10659900: 87 Tage idle - Level 2 => LOESCHEN
9460600: 180 Tage idle - Level 7
8041100: 27 Tage idle - Level 9 (KEEP_CHARACTER)
12941300: 38 Tage idle - Level 1 => LOESCHEN
11162300: 0 Tage idle - Level 10 (KEEP_CHARACTER)
9856600: 0 Tage idle - Level 7
8801300: 0 Tage idle - Level 7
12916800: 3 Tage idle - Level 3
9532100: 10 Tage idle - Level 8 (KEEP_CHARACTER)
11917900: 3 Tage idle - Level 10
12689100: 11 Tage idle - Level 13
13617400: 0 Tage idle - Level 1
9426400: 3 Tage idle - Level 8
13298300: 0 Tage idle - Level 8
13014600: 21 Tage idle - Level 1
11786300: 8 Tage idle - Level 15
12628800: 3 Tage idle - Level 1
13567000: 1 Tage idle - Level 5
12557900: 6 Tage idle - Level 2
9057200: 3 Tage idle - Level 15
13050000: 21 Tage idle - Level 8
8058300: 0 Tage idle - Level 13
12410700: 66 Tage idle - Level 4
12750000: 0 Tage idle - Level 11
8721400: 1 Tage idle - Level 40
9868100: 27 Tage idle - Level 15
9411800: 40 Tage idle - Level 7 (KEEP_CHARACTER)
8372100: 285 Tage idle - Level 17
12897900: 38 Tage idle - Level 4
8250500: 30 Tage idle - Level 21 (KEEP_CHARACTER)
11149300: 15 Tage idle - Level 6
12740400: 41 Tage idle - Level 1 => LOESCHEN
12908400: 39 Tage idle - Level 3
12831900: 6 Tage idle - Level 1
12918700: 31 Tage idle - Level 5
11539700: 80 Tage idle - Level 4
13158000: 11 Tage idle - Level 7 (KEEP_CHARACTER)
8368100: 173 Tage idle - Level 11
12766600: 40 Tage idle - Level 1 => LOESCHEN
13410900: 13 Tage idle - Level 1
8059600: 1 Tage idle - Level 26
10773400: 18 Tage idle - Level 18
13148400: 0 Tage idle - Level 14
13487800: 8 Tage idle - Level 1
10084800: 25 Tage idle - Level 6
12513700: 11 Tage idle - Level 1
8535800: 194 Tage idle - Level 12
7941500: 30 Tage idle - Level 23
10054600: 67 Tage idle - Level 8
7947100: 0 Tage idle - Level 73 (KEEP_CHARACTER)
13340600: 0 Tage idle - Level 14
12260500: 12 Tage idle - Level 12
12144500: 78 Tage idle - Level 8
9955900: 53 Tage idle - Level 3
12565000: 55 Tage idle - Level 6
12985600: 21 Tage idle - Level 3
9105100: 11 Tage idle - Level 3 (KEEP_CHARACTER)
9358700: 80 Tage idle - Level 8
12250900: 15 Tage idle - Level 1
12332000: 5 Tage idle - Level 21
13184500: 0 Tage idle - Level 13 (KEEP_CHARACTER)
8065500: 29 Tage idle - Level 13
8890700: 133 Tage idle - Level 7
12960000: 0 Tage idle - Level 9
13149700: 4 Tage idle - Level 4
9991300: 2 Tage idle - Level 11 (KEEP_CHARACTER)
13280600: 0 Tage idle - Level 7
9875300: 16 Tage idle - Level 9
9910400: 178 Tage idle - Level 13
9257600: 171 Tage idle - Level 9
8820000: 69 Tage idle - Level 6
11191300: 9 Tage idle - Level 12
12813900: 0 Tage idle - Level 15
13129800: 24 Tage idle - Level 1
10967900: 66 Tage idle - Level 13
10511500: 86 Tage idle - Level 2 => LOESCHEN
12424100: 65 Tage idle - Level 3
13104200: 1 Tage idle - Level 4
13357800: 15 Tage idle - Level 1
8440600: 5 Tage idle - Level 8
13033300: 20 Tage idle - Level 7
9794800: 1 Tage idle - Level 12
12804200: 14 Tage idle - Level 7
10259300: 0 Tage idle - Level 8
9683400: 56 Tage idle - Level 21 (KEEP_CHARACTER)
13464100: 1 Tage idle - Level 1
8061100: 236 Tage idle - Level 8
9567400: 62 Tage idle - Level 16
13393200: 0 Tage idle - Level 7
10152600: 16 Tage idle - Level 7
12672700: 53 Tage idle - Level 2
8861800: 243 Tage idle - Level 8 => LOESCHEN
12688600: 0 Tage idle - Level 20
9891500: 30 Tage idle - Level 1 => LOESCHEN
10841900: 120 Tage idle - Level 9
11659500: 29 Tage idle - Level 1
11948100: 94 Tage idle - Level 2 (KEEP_CHARACTER)
9451000: 90 Tage idle - Level 7
10528700: 177 Tage idle - Level 7
11877200: 91 Tage idle - Level 3 => LOESCHEN
8401400: 19 Tage idle - Level 13
13044900: 33 Tage idle - Level 1 => LOESCHEN
10964100: 90 Tage idle - Level 7
13591700: 2 Tage idle - Level 3
9436800: 8 Tage idle - Level 6
10923700: 3 Tage idle - Level 9
11031100: 21 Tage idle - Level 6
12208300: 56 Tage idle - Level 7
9441400: 204 Tage idle - Level 9
13014700: 17 Tage idle - Level 6
8149200: 12 Tage idle - Level 31
12501600: 0 Tage idle - Level 19
12263700: 7 Tage idle - Level 23
8523700: 31 Tage idle - Level 21 (KEEP_CHARACTER)
8822600: 17 Tage idle - Level 8 (KEEP_CHARACTER)
9715800: 7 Tage idle - Level 8 (KEEP_CHARACTER)
12654000: 54 Tage idle - Level 1 => LOESCHEN
12861500: 8 Tage idle - Level 1
12451200: 7 Tage idle - Level 1
12375700: 5 Tage idle - Level 11
12132400: 57 Tage idle - Level 1 => LOESCHEN
12193400: 6 Tage idle - Level 4
9751200: 57 Tage idle - Level 7
12315300: 8 Tage idle - Level 1
9391700: 114 Tage idle - Level 3 => LOESCHEN
12284900: 48 Tage idle - Level 1 => LOESCHEN
8955100: 145 Tage idle - Level 5
12609600: 19 Tage idle - Level 3
11974600: 58 Tage idle - Level 4
13547900: 0 Tage idle - Level 3
9818100: 49 Tage idle - Level 12
13436500: 9 Tage idle - Level 10
11838700: 82 Tage idle - Level 4
11802900: 61 Tage idle - Level 8
13254200: 21 Tage idle - Level 1
8590600: 16 Tage idle - Level 26 (KEEP_CHARACTER)
7951200: 16 Tage idle - Level 13
11575200: 100 Tage idle - Level 7
11043300: 149 Tage idle - Level 8
13518300: 6 Tage idle - Level 1
11463900: 3 Tage idle - Level 6
12934300: 37 Tage idle - Level 1 => LOESCHEN
13624700: 0 Tage idle - Level 1
8009600: 0 Tage idle - Level 30
11651400: 19 Tage idle - Level 1
13300200: 5 Tage idle - Level 8
12666200: 0 Tage idle - Level 20
13513300: 3 Tage idle - Level 4
13488500: 0 Tage idle - Level 10
13523600: 5 Tage idle - Level 1
8658100: 2 Tage idle - Level 36
9708000: 3 Tage idle - Level 22
11267300: 14 Tage idle - Level 5
12449100: 64 Tage idle - Level 4
13255500: 17 Tage idle - Level 1
8136500: 0 Tage idle - Level 4
12205900: 0 Tage idle - Level 7
13392000: 0 Tage idle - Level 13
12008700: 0 Tage idle - Level 1
11617200: 0 Tage idle - Level 1
11662300: 73 Tage idle - Level 7
8440000: 2 Tage idle - Level 7
10035400: 50 Tage idle - Level 1 => LOESCHEN
10202400: 132 Tage idle - Level 8
8385000: 278 Tage idle - Level 12
9197000: 109 Tage idle - Level 7
13630600: 0 Tage idle - Level 1
9693100: 142 Tage idle - Level 5
13266400: 18 Tage idle - Level 5
13063600: 32 Tage idle - Level 1 => LOESCHEN
9733900: 11 Tage idle - Level 38 (KEEP_CHARACTER)
8649100: 1 Tage idle - Level 3
12688000: 0 Tage idle - Level 1
11470400: 123 Tage idle - Level 8
9384600: 32 Tage idle - Level 1 => LOESCHEN
12601500: 3 Tage idle - Level 1
11394900: 31 Tage idle - Level 1 => LOESCHEN
12855000: 1 Tage idle - Level 10 (KEEP_CHARACTER)
8952700: 2 Tage idle - Level 65 (KEEP_CHARACTER)
13049300: 1 Tage idle - Level 5
13175600: 4 Tage idle - Level 2
13383000: 10 Tage idle - Level 3
9354400: 5 Tage idle - Level 10
11901500: 51 Tage idle - Level 7
12885900: 0 Tage idle - Level 3
9415700: 17 Tage idle - Level 8
11628800: 43 Tage idle - Level 3
8989100: 238 Tage idle - Level 11
9131700: 0 Tage idle - Level 56 (KEEP_CHARACTER)
12313500: 56 Tage idle - Level 1 => LOESCHEN
10335600: 48 Tage idle - Level 9
12202100: 33 Tage idle - Level 1 => LOESCHEN
10148700: 87 Tage idle - Level 4
9446500: 160 Tage idle - Level 8
13196800: 0 Tage idle - Level 1
12060300: 0 Tage idle - Level 29 (KEEP_CHARACTER)
9259600: 171 Tage idle - Level 15
8539000: 5 Tage idle - Level 45
12982600: 8 Tage idle - Level 1
8007100: 23 Tage idle - Level 23
11897900: 2 Tage idle - Level 11
13546700: 4 Tage idle - Level 1
11695000: 0 Tage idle - Level 1
10351100: 110 Tage idle - Level 7
12537500: 48 Tage idle - Level 4
11122700: 2 Tage idle - Level 22
8235100: 30 Tage idle - Level 20
12552400: 37 Tage idle - Level 1 => LOESCHEN
10377300: 9 Tage idle - Level 1
13329600: 0 Tage idle - Level 1
10625500: 0 Tage idle - Level 8
12158000: 59 Tage idle - Level 5
8747100: 115 Tage idle - Level 9
9431900: 55 Tage idle - Level 18
12578600: 0 Tage idle - Level 8
9892900: 84 Tage idle - Level 11
10357400: 35 Tage idle - Level 8
10727200: 0 Tage idle - Level 11
9401700: 107 Tage idle - Level 12
11088200: 17 Tage idle - Level 6
11204500: 24 Tage idle - Level 11
9868300: 16 Tage idle - Level 2
11255200: 131 Tage idle - Level 7
9584300: 0 Tage idle - Level 14
8823300: 8 Tage idle - Level 32 (KEEP_CHARACTER)
9554100: 11 Tage idle - Level 8
9397400: 206 Tage idle - Level 7
10063800: 2 Tage idle - Level 10
11402300: 48 Tage idle - Level 1 => LOESCHEN
8023300: 7 Tage idle - Level 40 (KEEP_CHARACTER)
12918900: 23 Tage idle - Level 1
8819300: 4 Tage idle - Level 11
13451500: 2 Tage idle - Level 7
10054100: 2 Tage idle - Level 6
8626800: 45 Tage idle - Level 8 (KEEP_CHARACTER)
13421300: 0 Tage idle - Level 9
10566100: 40 Tage idle - Level 1 => LOESCHEN
10322900: 139 Tage idle - Level 6
11829100: 55 Tage idle - Level 1 => LOESCHEN
8586700: 82 Tage idle - Level 8 (KEEP_CHARACTER)
12620200: 50 Tage idle - Level 2
8769600: 16 Tage idle - Level 11 (KEEP_CHARACTER)
12595400: 4 Tage idle - Level 1
8693000: 154 Tage idle - Level 17
10495900: 91 Tage idle - Level 3 => LOESCHEN
11257100: 78 Tage idle - Level 3
13123700: 0 Tage idle - Level 4
8916700: 3 Tage idle - Level 8
7958200: 109 Tage idle - Level 11
11657800: 109 Tage idle - Level 3 => LOESCHEN
11201400: 74 Tage idle - Level 6
13022600: 3 Tage idle - Level 1
13149900: 16 Tage idle - Level 1
11997100: 60 Tage idle - Level 9
8440100: 241 Tage idle - Level 10
10080600: 45 Tage idle - Level 9
9333300: 2 Tage idle - Level 6
10293700: 39 Tage idle - Level 6
8289000: 273 Tage idle - Level 15
12803800: 1 Tage idle - Level 8
11688600: 29 Tage idle - Level 5
9065200: 44 Tage idle - Level 11
10395400: 106 Tage idle - Level 12
12910100: 30 Tage idle - Level 8
9739600: 200 Tage idle - Level 6 => LOESCHEN
12682500: 17 Tage idle - Level 7
13372900: 0 Tage idle - Level 1
12779600: 0 Tage idle - Level 7 (KEEP_CHARACTER)
10552800: 8 Tage idle - Level 6
11602700: 3 Tage idle - Level 14
13135200: 18 Tage idle - Level 1
12252300: 24 Tage idle - Level 10
12298400: 42 Tage idle - Level 1 (KEEP_CHARACTER)
13190600: 24 Tage idle - Level 1
9992800: 0 Tage idle - Level 42 (KEEP_CHARACTER)
12967100: 27 Tage idle - Level 1
12222100: 29 Tage idle - Level 1
8938500: 73 Tage idle - Level 5
8041400: 0 Tage idle - Level 17
13084900: 0 Tage idle - Level 8
