Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Thu Dec  1 00:13:00 2005
9236304: seit mehr als 30 Tagen gelöscht => LOESCHEN
9238243: seit mehr als 30 Tagen gelöscht => LOESCHEN
9243951: seit mehr als 30 Tagen gelöscht => LOESCHEN
9244885: seit mehr als 30 Tagen gelöscht => LOESCHEN
9249240: seit mehr als 30 Tagen gelöscht => LOESCHEN
9255980: seit mehr als 30 Tagen gelöscht => LOESCHEN
9261517: seit mehr als 30 Tagen gelöscht => LOESCHEN
9261996: seit mehr als 30 Tagen gelöscht => LOESCHEN
9265342: seit mehr als 30 Tagen gelöscht => LOESCHEN
9271384: seit mehr als 30 Tagen gelöscht => LOESCHEN
9276354: seit mehr als 30 Tagen gelöscht => LOESCHEN
9277954: seit mehr als 30 Tagen gelöscht => LOESCHEN
9280031: seit mehr als 30 Tagen gelöscht => LOESCHEN
9285781: seit mehr als 30 Tagen gelöscht => LOESCHEN
9296349: seit mehr als 30 Tagen gelöscht => LOESCHEN
9297379: seit mehr als 30 Tagen gelöscht => LOESCHEN
9298498: seit mehr als 30 Tagen gelöscht => LOESCHEN
9303282: seit mehr als 30 Tagen gelöscht => LOESCHEN
9310093: seit mehr als 30 Tagen gelöscht => LOESCHEN
9312153: seit mehr als 30 Tagen gelöscht => LOESCHEN
9321344: seit mehr als 30 Tagen gelöscht => LOESCHEN
9323835: seit mehr als 30 Tagen gelöscht => LOESCHEN
9327944: seit mehr als 30 Tagen gelöscht => LOESCHEN
9337895: seit mehr als 30 Tagen gelöscht => LOESCHEN
9340337: seit mehr als 30 Tagen gelöscht => LOESCHEN
9340935: seit mehr als 30 Tagen gelöscht => LOESCHEN
9341192: seit mehr als 30 Tagen gelöscht => LOESCHEN
9342469: seit mehr als 30 Tagen gelöscht => LOESCHEN
9347332: seit mehr als 30 Tagen gelöscht => LOESCHEN
9359340: seit mehr als 30 Tagen gelöscht => LOESCHEN
9360564: seit mehr als 30 Tagen gelöscht => LOESCHEN
9374322: seit mehr als 30 Tagen gelöscht => LOESCHEN
9377979: seit mehr als 30 Tagen gelöscht => LOESCHEN
9381717: seit mehr als 30 Tagen gelöscht => LOESCHEN
9396777: seit mehr als 30 Tagen gelöscht => LOESCHEN
9396831: seit mehr als 30 Tagen gelöscht => LOESCHEN
9405243: seit mehr als 30 Tagen gelöscht => LOESCHEN
9405312: seit mehr als 30 Tagen gelöscht => LOESCHEN
9405598: seit mehr als 30 Tagen gelöscht => LOESCHEN
9415814: seit mehr als 30 Tagen gelöscht => LOESCHEN
9424873: seit mehr als 30 Tagen gelöscht => LOESCHEN
9428658: seit mehr als 30 Tagen gelöscht => LOESCHEN
9429738: seit mehr als 30 Tagen gelöscht => LOESCHEN
9430521: seit mehr als 30 Tagen gelöscht => LOESCHEN
9432244: seit mehr als 30 Tagen gelöscht => LOESCHEN
9436435: seit mehr als 30 Tagen gelöscht => LOESCHEN
9442322: seit mehr als 30 Tagen gelöscht => LOESCHEN
9453421: seit mehr als 30 Tagen gelöscht => LOESCHEN
9454897: seit mehr als 30 Tagen gelöscht => LOESCHEN
9459229: seit mehr als 30 Tagen gelöscht => LOESCHEN
9459609: seit mehr als 30 Tagen gelöscht => LOESCHEN
9464369: seit mehr als 30 Tagen gelöscht => LOESCHEN
9470655: seit mehr als 30 Tagen gelöscht => LOESCHEN
9476657: seit mehr als 30 Tagen gelöscht => LOESCHEN
9477120: seit mehr als 30 Tagen gelöscht => LOESCHEN
9477131: seit mehr als 30 Tagen gelöscht => LOESCHEN
9478455: seit mehr als 30 Tagen gelöscht => LOESCHEN
9481005: seit mehr als 30 Tagen gelöscht => LOESCHEN
9481010: seit mehr als 30 Tagen gelöscht => LOESCHEN
9486396: seit mehr als 30 Tagen gelöscht => LOESCHEN
9490865: seit mehr als 30 Tagen gelöscht => LOESCHEN
9492970: seit mehr als 30 Tagen gelöscht => LOESCHEN
9494977: seit mehr als 30 Tagen gelöscht => LOESCHEN
9498209: seit mehr als 30 Tagen gelöscht => LOESCHEN
9502295: seit mehr als 30 Tagen gelöscht => LOESCHEN
9504391: seit mehr als 30 Tagen gelöscht => LOESCHEN
9507997: seit mehr als 30 Tagen gelöscht => LOESCHEN
9509475: seit mehr als 30 Tagen gelöscht => LOESCHEN
9510142: seit mehr als 30 Tagen gelöscht => LOESCHEN
9510467: seit mehr als 30 Tagen gelöscht => LOESCHEN
9514582: seit mehr als 30 Tagen gelöscht => LOESCHEN
9523914: seit mehr als 30 Tagen gelöscht => LOESCHEN
9528054: seit mehr als 30 Tagen gelöscht => LOESCHEN
9529450: seit mehr als 30 Tagen gelöscht => LOESCHEN
9532474: seit mehr als 30 Tagen gelöscht => LOESCHEN
9536925: seit mehr als 30 Tagen gelöscht => LOESCHEN
9537669: seit mehr als 30 Tagen gelöscht => LOESCHEN
9537717: seit mehr als 30 Tagen gelöscht => LOESCHEN
9537798: seit mehr als 30 Tagen gelöscht => LOESCHEN
9542788: seit mehr als 30 Tagen gelöscht => LOESCHEN
9544143: seit mehr als 30 Tagen gelöscht => LOESCHEN
9548206: seit mehr als 30 Tagen gelöscht => LOESCHEN
9555008: seit mehr als 30 Tagen gelöscht => LOESCHEN
9573504: seit mehr als 30 Tagen gelöscht => LOESCHEN
9576041: seit mehr als 30 Tagen gelöscht => LOESCHEN
9580939: seit mehr als 30 Tagen gelöscht => LOESCHEN
9583420: seit mehr als 30 Tagen gelöscht => LOESCHEN
9584025: seit mehr als 30 Tagen gelöscht => LOESCHEN
9587657: seit mehr als 30 Tagen gelöscht => LOESCHEN
9590706: seit mehr als 30 Tagen gelöscht => LOESCHEN
9596044: seit mehr als 30 Tagen gelöscht => LOESCHEN
9599816: seit mehr als 30 Tagen gelöscht => LOESCHEN
9602084: seit mehr als 30 Tagen gelöscht => LOESCHEN
9606626: seit mehr als 30 Tagen gelöscht => LOESCHEN
9626837: seit mehr als 30 Tagen gelöscht => LOESCHEN
9631249: seit mehr als 30 Tagen gelöscht => LOESCHEN
9635635: seit mehr als 30 Tagen gelöscht => LOESCHEN
9639202: seit mehr als 30 Tagen gelöscht => LOESCHEN
9639227: seit mehr als 30 Tagen gelöscht => LOESCHEN
9640068: seit mehr als 30 Tagen gelöscht => LOESCHEN
9649429: seit mehr als 30 Tagen gelöscht => LOESCHEN
9661760: seit mehr als 30 Tagen gelöscht => LOESCHEN
9665091: seit mehr als 30 Tagen gelöscht => LOESCHEN
9665886: seit mehr als 30 Tagen gelöscht => LOESCHEN
9673787: seit mehr als 30 Tagen gelöscht => LOESCHEN
9674962: seit mehr als 30 Tagen gelöscht => LOESCHEN
9676279: seit mehr als 30 Tagen gelöscht => LOESCHEN
9681298: seit mehr als 30 Tagen gelöscht => LOESCHEN
9683620: seit mehr als 30 Tagen gelöscht => LOESCHEN
9683669: seit mehr als 30 Tagen gelöscht => LOESCHEN
9684664: seit mehr als 30 Tagen gelöscht => LOESCHEN
9686052: seit mehr als 30 Tagen gelöscht => LOESCHEN
9692716: seit mehr als 30 Tagen gelöscht => LOESCHEN
9693000: seit mehr als 30 Tagen gelöscht => LOESCHEN
9702366: seit mehr als 30 Tagen gelöscht => LOESCHEN
9704306: seit mehr als 30 Tagen gelöscht => LOESCHEN
9704786: seit mehr als 30 Tagen gelöscht => LOESCHEN
9711030: seit mehr als 30 Tagen gelöscht => LOESCHEN
9713839: seit mehr als 30 Tagen gelöscht => LOESCHEN
9714824: seit mehr als 30 Tagen gelöscht => LOESCHEN
9728028: seit mehr als 30 Tagen gelöscht => LOESCHEN
9731562: seit mehr als 30 Tagen gelöscht => LOESCHEN
9732279: seit mehr als 30 Tagen gelöscht => LOESCHEN
9743286: seit mehr als 30 Tagen gelöscht => LOESCHEN
9744197: seit mehr als 30 Tagen gelöscht => LOESCHEN
9749499: seit mehr als 30 Tagen gelöscht => LOESCHEN
9749703: seit mehr als 30 Tagen gelöscht => LOESCHEN
9752743: seit mehr als 30 Tagen gelöscht => LOESCHEN
9752769: seit mehr als 30 Tagen gelöscht => LOESCHEN
9757500: seit mehr als 30 Tagen gelöscht => LOESCHEN
9757836: seit mehr als 30 Tagen gelöscht => LOESCHEN
9761177: seit mehr als 30 Tagen gelöscht => LOESCHEN
9767175: seit mehr als 30 Tagen gelöscht => LOESCHEN
9778239: seit mehr als 30 Tagen gelöscht => LOESCHEN
9779627: seit mehr als 30 Tagen gelöscht => LOESCHEN
9780695: seit mehr als 30 Tagen gelöscht => LOESCHEN
9783929: seit mehr als 30 Tagen gelöscht => LOESCHEN
9784037: seit mehr als 30 Tagen gelöscht => LOESCHEN
9784394: seit mehr als 30 Tagen gelöscht => LOESCHEN
9789504: seit mehr als 30 Tagen gelöscht => LOESCHEN
9790726: seit mehr als 30 Tagen gelöscht => LOESCHEN
9790992: seit mehr als 30 Tagen gelöscht => LOESCHEN
9792594: seit mehr als 30 Tagen gelöscht => LOESCHEN
9796838: seit mehr als 30 Tagen gelöscht => LOESCHEN
9797300: seit mehr als 30 Tagen gelöscht => LOESCHEN
9802935: seit mehr als 30 Tagen gelöscht => LOESCHEN
9803151: seit mehr als 30 Tagen gelöscht => LOESCHEN
9809016: seit mehr als 30 Tagen gelöscht => LOESCHEN
9810062: seit mehr als 30 Tagen gelöscht => LOESCHEN
9814002: seit mehr als 30 Tagen gelöscht => LOESCHEN
9814848: seit mehr als 30 Tagen gelöscht => LOESCHEN
9816419: seit mehr als 30 Tagen gelöscht => LOESCHEN
9817173: seit mehr als 30 Tagen gelöscht => LOESCHEN
9830562: seit mehr als 30 Tagen gelöscht => LOESCHEN
9840893: seit mehr als 30 Tagen gelöscht => LOESCHEN
9843032: seit mehr als 30 Tagen gelöscht => LOESCHEN
9844819: seit mehr als 30 Tagen gelöscht => LOESCHEN
9847828: seit mehr als 30 Tagen gelöscht => LOESCHEN
9848033: seit mehr als 30 Tagen gelöscht => LOESCHEN
9859554: seit mehr als 30 Tagen gelöscht => LOESCHEN
9862444: seit mehr als 30 Tagen gelöscht => LOESCHEN
9863418: seit mehr als 30 Tagen gelöscht => LOESCHEN
9866350: seit mehr als 30 Tagen gelöscht => LOESCHEN
9867579: seit mehr als 30 Tagen gelöscht => LOESCHEN
9871448: seit mehr als 30 Tagen gelöscht => LOESCHEN
9878837: seit mehr als 30 Tagen gelöscht => LOESCHEN
9880390: seit mehr als 30 Tagen gelöscht => LOESCHEN
9883276: seit mehr als 30 Tagen gelöscht => LOESCHEN
9891309: seit mehr als 30 Tagen gelöscht => LOESCHEN
9891805: seit mehr als 30 Tagen gelöscht => LOESCHEN
9896497: seit mehr als 30 Tagen gelöscht => LOESCHEN
9899148: seit mehr als 30 Tagen gelöscht => LOESCHEN
9902647: seit mehr als 30 Tagen gelöscht => LOESCHEN
9904950: seit mehr als 30 Tagen gelöscht => LOESCHEN
9906331: seit mehr als 30 Tagen gelöscht => LOESCHEN
9908289: seit mehr als 30 Tagen gelöscht => LOESCHEN
9909111: seit mehr als 30 Tagen gelöscht => LOESCHEN
9911206: seit mehr als 30 Tagen gelöscht => LOESCHEN
9913442: seit mehr als 30 Tagen gelöscht => LOESCHEN
9915297: seit mehr als 30 Tagen gelöscht => LOESCHEN
9915784: seit mehr als 30 Tagen gelöscht => LOESCHEN
9917260: seit mehr als 30 Tagen gelöscht => LOESCHEN
9917323: seit mehr als 30 Tagen gelöscht => LOESCHEN
9920246: seit mehr als 30 Tagen gelöscht => LOESCHEN
9927414: seit mehr als 30 Tagen gelöscht => LOESCHEN
9928989: seit mehr als 30 Tagen gelöscht => LOESCHEN
9932753: seit mehr als 30 Tagen gelöscht => LOESCHEN
9938520: seit mehr als 30 Tagen gelöscht => LOESCHEN
9939075: seit mehr als 30 Tagen gelöscht => LOESCHEN
9940218: seit mehr als 30 Tagen gelöscht => LOESCHEN
9942704: seit mehr als 30 Tagen gelöscht => LOESCHEN
9944964: seit mehr als 30 Tagen gelöscht => LOESCHEN
9951282: seit mehr als 30 Tagen gelöscht => LOESCHEN
9956304: seit mehr als 30 Tagen gelöscht => LOESCHEN
9958277: seit mehr als 30 Tagen gelöscht => LOESCHEN
9958900: seit mehr als 30 Tagen gelöscht => LOESCHEN
9958998: seit mehr als 30 Tagen gelöscht => LOESCHEN
9961080: seit mehr als 30 Tagen gelöscht => LOESCHEN
9961600: seit mehr als 30 Tagen gelöscht => LOESCHEN
9963190: seit mehr als 30 Tagen gelöscht => LOESCHEN
9963659: seit mehr als 30 Tagen gelöscht => LOESCHEN
9969000: seit mehr als 30 Tagen gelöscht => LOESCHEN
9972409: seit mehr als 30 Tagen gelöscht => LOESCHEN
9974065: seit mehr als 30 Tagen gelöscht => LOESCHEN
9983468: seit mehr als 30 Tagen gelöscht => LOESCHEN
9983714: seit mehr als 30 Tagen gelöscht => LOESCHEN
9984667: seit mehr als 30 Tagen gelöscht => LOESCHEN
9987167: seit mehr als 30 Tagen gelöscht => LOESCHEN
9989857: seit mehr als 30 Tagen gelöscht => LOESCHEN
9994619: seit mehr als 30 Tagen gelöscht => LOESCHEN
10001298: seit mehr als 30 Tagen gelöscht => LOESCHEN
10003594: seit mehr als 30 Tagen gelöscht => LOESCHEN
10017659: seit mehr als 30 Tagen gelöscht => LOESCHEN
10019296: seit mehr als 30 Tagen gelöscht => LOESCHEN
10023442: seit mehr als 30 Tagen gelöscht => LOESCHEN
10024472: seit mehr als 30 Tagen gelöscht => LOESCHEN
10027782: seit mehr als 30 Tagen gelöscht => LOESCHEN
10030255: seit mehr als 30 Tagen gelöscht => LOESCHEN
10032372: seit mehr als 30 Tagen gelöscht => LOESCHEN
10035510: seit mehr als 30 Tagen gelöscht => LOESCHEN
10038696: seit mehr als 30 Tagen gelöscht => LOESCHEN
10038715: seit mehr als 30 Tagen gelöscht => LOESCHEN
10038788: seit mehr als 30 Tagen gelöscht => LOESCHEN
10042141: seit mehr als 30 Tagen gelöscht => LOESCHEN
10044608: seit mehr als 30 Tagen gelöscht => LOESCHEN
10046456: seit mehr als 30 Tagen gelöscht => LOESCHEN
10049707: seit mehr als 30 Tagen gelöscht => LOESCHEN
10050504: seit mehr als 30 Tagen gelöscht => LOESCHEN
10054403: seit mehr als 30 Tagen gelöscht => LOESCHEN
10056558: seit mehr als 30 Tagen gelöscht => LOESCHEN
10063113: seit mehr als 30 Tagen gelöscht => LOESCHEN
10067145: seit mehr als 30 Tagen gelöscht => LOESCHEN
10067753: seit mehr als 30 Tagen gelöscht => LOESCHEN
10069341: seit mehr als 30 Tagen gelöscht => LOESCHEN
10071292: seit mehr als 30 Tagen gelöscht => LOESCHEN
10072227: seit mehr als 30 Tagen gelöscht => LOESCHEN
10072789: seit mehr als 30 Tagen gelöscht => LOESCHEN
10075454: seit mehr als 30 Tagen gelöscht => LOESCHEN
10083536: seit mehr als 30 Tagen gelöscht => LOESCHEN
10086885: seit mehr als 30 Tagen gelöscht => LOESCHEN
10087494: seit mehr als 30 Tagen gelöscht => LOESCHEN
10087984: seit mehr als 30 Tagen gelöscht => LOESCHEN
10088287: seit mehr als 30 Tagen gelöscht => LOESCHEN
10093916: seit mehr als 30 Tagen gelöscht => LOESCHEN
10099752: seit mehr als 30 Tagen gelöscht => LOESCHEN
10100626: seit mehr als 30 Tagen gelöscht => LOESCHEN
10101950: seit mehr als 30 Tagen gelöscht => LOESCHEN
10103231: seit mehr als 30 Tagen gelöscht => LOESCHEN
10104178: seit mehr als 30 Tagen gelöscht => LOESCHEN
10104219: seit mehr als 30 Tagen gelöscht => LOESCHEN
10106484: seit mehr als 30 Tagen gelöscht => LOESCHEN
10109199: seit mehr als 30 Tagen gelöscht => LOESCHEN
10109221: seit mehr als 30 Tagen gelöscht => LOESCHEN
10114573: seit mehr als 30 Tagen gelöscht => LOESCHEN
10114883: seit mehr als 30 Tagen gelöscht => LOESCHEN
10116263: seit mehr als 30 Tagen gelöscht => LOESCHEN
10124678: seit mehr als 30 Tagen gelöscht => LOESCHEN
10124736: seit mehr als 30 Tagen gelöscht => LOESCHEN
10127240: seit mehr als 30 Tagen gelöscht => LOESCHEN
10132648: seit mehr als 30 Tagen gelöscht => LOESCHEN
10135572: seit mehr als 30 Tagen gelöscht => LOESCHEN
10136513: seit mehr als 30 Tagen gelöscht => LOESCHEN
10137414: seit mehr als 30 Tagen gelöscht => LOESCHEN
10139123: seit mehr als 30 Tagen gelöscht => LOESCHEN
10139996: seit mehr als 30 Tagen gelöscht => LOESCHEN
10140916: seit mehr als 30 Tagen gelöscht => LOESCHEN
10144590: seit mehr als 30 Tagen gelöscht => LOESCHEN
10146948: seit mehr als 30 Tagen gelöscht => LOESCHEN
10148710: seit mehr als 30 Tagen gelöscht => LOESCHEN
10150149: seit mehr als 30 Tagen gelöscht => LOESCHEN
10151879: seit mehr als 30 Tagen gelöscht => LOESCHEN
10153391: seit mehr als 30 Tagen gelöscht => LOESCHEN
10155236: seit mehr als 30 Tagen gelöscht => LOESCHEN
10155733: seit mehr als 30 Tagen gelöscht => LOESCHEN
10160246: seit mehr als 30 Tagen gelöscht => LOESCHEN
10161973: seit mehr als 30 Tagen gelöscht => LOESCHEN
10161974: seit mehr als 30 Tagen gelöscht => LOESCHEN
10164883: seit mehr als 30 Tagen gelöscht => LOESCHEN
10165084: seit mehr als 30 Tagen gelöscht => LOESCHEN
10166723: seit mehr als 30 Tagen gelöscht => LOESCHEN
10167561: seit mehr als 30 Tagen gelöscht => LOESCHEN
10171528: seit mehr als 30 Tagen gelöscht => LOESCHEN
10173547: seit mehr als 30 Tagen gelöscht => LOESCHEN
10176111: seit mehr als 30 Tagen gelöscht => LOESCHEN
10184597: seit mehr als 30 Tagen gelöscht => LOESCHEN
10185685: seit mehr als 30 Tagen gelöscht => LOESCHEN
10188285: seit mehr als 30 Tagen gelöscht => LOESCHEN
10195363: seit mehr als 30 Tagen gelöscht => LOESCHEN
10200682: seit mehr als 30 Tagen gelöscht => LOESCHEN
10205903: seit mehr als 30 Tagen gelöscht => LOESCHEN
10207380: seit mehr als 30 Tagen gelöscht => LOESCHEN
10213667: seit mehr als 30 Tagen gelöscht => LOESCHEN
10229838: seit mehr als 30 Tagen gelöscht => LOESCHEN
10231209: seit mehr als 30 Tagen gelöscht => LOESCHEN
10233123: seit mehr als 30 Tagen gelöscht => LOESCHEN
10238409: seit mehr als 30 Tagen gelöscht => LOESCHEN
10242120: seit mehr als 30 Tagen gelöscht => LOESCHEN
10244037: seit mehr als 30 Tagen gelöscht => LOESCHEN
10257755: seit mehr als 30 Tagen gelöscht => LOESCHEN
10260692: seit mehr als 30 Tagen gelöscht => LOESCHEN
10263508: seit mehr als 30 Tagen gelöscht => LOESCHEN
10264606: seit mehr als 30 Tagen gelöscht => LOESCHEN
10267816: seit mehr als 30 Tagen gelöscht => LOESCHEN
10268455: seit mehr als 30 Tagen gelöscht => LOESCHEN
10274829: seit mehr als 30 Tagen gelöscht => LOESCHEN
10280350: seit mehr als 30 Tagen gelöscht => LOESCHEN
10280568: seit mehr als 30 Tagen gelöscht => LOESCHEN
10281246: seit mehr als 30 Tagen gelöscht => LOESCHEN
10284322: seit mehr als 30 Tagen gelöscht => LOESCHEN
10285753: seit mehr als 30 Tagen gelöscht => LOESCHEN
10286310: seit mehr als 30 Tagen gelöscht => LOESCHEN
10286667: seit mehr als 30 Tagen gelöscht => LOESCHEN
10286703: seit mehr als 30 Tagen gelöscht => LOESCHEN
10292244: seit mehr als 30 Tagen gelöscht => LOESCHEN
10304779: seit mehr als 30 Tagen gelöscht => LOESCHEN
10305861: seit mehr als 30 Tagen gelöscht => LOESCHEN
10307632: seit mehr als 30 Tagen gelöscht => LOESCHEN
10313652: seit mehr als 30 Tagen gelöscht => LOESCHEN
10315801: seit mehr als 30 Tagen gelöscht => LOESCHEN
10320454: seit mehr als 30 Tagen gelöscht => LOESCHEN
10325776: seit mehr als 30 Tagen gelöscht => LOESCHEN
10340001: seit mehr als 30 Tagen gelöscht => LOESCHEN
10342703: seit mehr als 30 Tagen gelöscht => LOESCHEN
10347015: seit mehr als 30 Tagen gelöscht => LOESCHEN
10347741: seit mehr als 30 Tagen gelöscht => LOESCHEN
10350744: seit mehr als 30 Tagen gelöscht => LOESCHEN
10358829: seit mehr als 30 Tagen gelöscht => LOESCHEN
10359324: seit mehr als 30 Tagen gelöscht => LOESCHEN
10361166: seit mehr als 30 Tagen gelöscht => LOESCHEN
10361416: seit mehr als 30 Tagen gelöscht => LOESCHEN
10364290: seit mehr als 30 Tagen gelöscht => LOESCHEN
10366300: seit mehr als 30 Tagen gelöscht => LOESCHEN
10378314: seit mehr als 30 Tagen gelöscht => LOESCHEN
10382903: seit mehr als 30 Tagen gelöscht => LOESCHEN
10394393: seit mehr als 30 Tagen gelöscht => LOESCHEN
10397337: seit mehr als 30 Tagen gelöscht => LOESCHEN
10401774: seit mehr als 30 Tagen gelöscht => LOESCHEN
10408406: seit mehr als 30 Tagen gelöscht => LOESCHEN
10420855: seit mehr als 30 Tagen gelöscht => LOESCHEN
10425724: seit mehr als 30 Tagen gelöscht => LOESCHEN
10431254: seit mehr als 30 Tagen gelöscht => LOESCHEN
10431276: seit mehr als 30 Tagen gelöscht => LOESCHEN
10438683: seit mehr als 30 Tagen gelöscht => LOESCHEN
10439443: seit mehr als 30 Tagen gelöscht => LOESCHEN
10448374: seit mehr als 30 Tagen gelöscht => LOESCHEN
10449495: seit mehr als 30 Tagen gelöscht => LOESCHEN
10464733: seit mehr als 30 Tagen gelöscht => LOESCHEN
10474154: seit mehr als 30 Tagen gelöscht => LOESCHEN
10479141: seit mehr als 30 Tagen gelöscht => LOESCHEN
10483430: seit mehr als 30 Tagen gelöscht => LOESCHEN
10485544: seit mehr als 30 Tagen gelöscht => LOESCHEN
10486570: seit mehr als 30 Tagen gelöscht => LOESCHEN
10499231: seit mehr als 30 Tagen gelöscht => LOESCHEN
10501155: seit mehr als 30 Tagen gelöscht => LOESCHEN
10502189: seit mehr als 30 Tagen gelöscht => LOESCHEN
10503676: seit mehr als 30 Tagen gelöscht => LOESCHEN
10503704: seit mehr als 30 Tagen gelöscht => LOESCHEN
10505522: seit mehr als 30 Tagen gelöscht => LOESCHEN
10517424: seit mehr als 30 Tagen gelöscht => LOESCHEN
10519017: seit mehr als 30 Tagen gelöscht => LOESCHEN
10564160: seit mehr als 30 Tagen gelöscht => LOESCHEN
10567767: seit mehr als 30 Tagen gelöscht => LOESCHEN
10572384: seit mehr als 30 Tagen gelöscht => LOESCHEN
-------------------------------------------------------------------------------
11622800: 15 Tage idle - Level 5
11673500: 0 Tage idle - Level 8
10219200: 105 Tage idle - Level 5
10431300: 0 Tage idle - Level 27
10801100: 0 Tage idle - Level 16
10847200: 0 Tage idle - Level 4
10274600: 5 Tage idle - Level 1
10482000: 2 Tage idle - Level 8
8558600: 32 Tage idle - Level 16
9446100: 0 Tage idle - Level 35 (KEEP_CHARACTER)
8148300: 212 Tage idle - Level 10
9866700: 29 Tage idle - Level 3
11253600: 50 Tage idle - Level 1 => LOESCHEN
11056400: 46 Tage idle - Level 3
11188300: 54 Tage idle - Level 1 => LOESCHEN
8209600: 72 Tage idle - Level 1 (KEEP_CHARACTER)
11147900: 57 Tage idle - Level 1 => LOESCHEN
10219900: 6 Tage idle - Level 18
11314900: 47 Tage idle - Level 1 => LOESCHEN
8594000: 156 Tage idle - Level 8
10923400: 67 Tage idle - Level 1 (KEEP_CHARACTER)
10224500: 3 Tage idle - Level 8
11365600: 18 Tage idle - Level 1
10563900: 3 Tage idle - Level 13 (KEEP_CHARACTER)
