Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Wed Feb  1 00:13:00 2006
10842829: seit mehr als 30 Tagen gelöscht => LOESCHEN
10843638: seit mehr als 30 Tagen gelöscht => LOESCHEN
10845274: seit mehr als 30 Tagen gelöscht => LOESCHEN
10846179: seit mehr als 30 Tagen gelöscht => LOESCHEN
10846275: seit mehr als 30 Tagen gelöscht => LOESCHEN
10850626: seit mehr als 30 Tagen gelöscht => LOESCHEN
10853706: seit mehr als 30 Tagen gelöscht => LOESCHEN
10856420: seit mehr als 30 Tagen gelöscht => LOESCHEN
10858227: seit mehr als 30 Tagen gelöscht => LOESCHEN
10861357: seit mehr als 30 Tagen gelöscht => LOESCHEN
10867537: seit mehr als 30 Tagen gelöscht => LOESCHEN
10868883: seit mehr als 30 Tagen gelöscht => LOESCHEN
10871241: seit mehr als 30 Tagen gelöscht => LOESCHEN
10878597: seit mehr als 30 Tagen gelöscht => LOESCHEN
10885726: seit mehr als 30 Tagen gelöscht => LOESCHEN
10887176: seit mehr als 30 Tagen gelöscht => LOESCHEN
10888628: seit mehr als 30 Tagen gelöscht => LOESCHEN
10897499: seit mehr als 30 Tagen gelöscht => LOESCHEN
10898713: seit mehr als 30 Tagen gelöscht => LOESCHEN
10906910: seit mehr als 30 Tagen gelöscht => LOESCHEN
10908536: seit mehr als 30 Tagen gelöscht => LOESCHEN
10923978: seit mehr als 30 Tagen gelöscht => LOESCHEN
10937348: seit mehr als 30 Tagen gelöscht => LOESCHEN
10939855: seit mehr als 30 Tagen gelöscht => LOESCHEN
10943163: seit mehr als 30 Tagen gelöscht => LOESCHEN
10951665: seit mehr als 30 Tagen gelöscht => LOESCHEN
10962357: seit mehr als 30 Tagen gelöscht => LOESCHEN
10970166: seit mehr als 30 Tagen gelöscht => LOESCHEN
10975241: seit mehr als 30 Tagen gelöscht => LOESCHEN
10976888: seit mehr als 30 Tagen gelöscht => LOESCHEN
10976959: seit mehr als 30 Tagen gelöscht => LOESCHEN
10977801: seit mehr als 30 Tagen gelöscht => LOESCHEN
10979037: seit mehr als 30 Tagen gelöscht => LOESCHEN
10986147: seit mehr als 30 Tagen gelöscht => LOESCHEN
10988168: seit mehr als 30 Tagen gelöscht => LOESCHEN
10992818: seit mehr als 30 Tagen gelöscht => LOESCHEN
10995017: seit mehr als 30 Tagen gelöscht => LOESCHEN
11001648: seit mehr als 30 Tagen gelöscht => LOESCHEN
11004498: seit mehr als 30 Tagen gelöscht => LOESCHEN
11008599: seit mehr als 30 Tagen gelöscht => LOESCHEN
11011391: seit mehr als 30 Tagen gelöscht => LOESCHEN
11017592: seit mehr als 30 Tagen gelöscht => LOESCHEN
11020971: seit mehr als 30 Tagen gelöscht => LOESCHEN
11022508: seit mehr als 30 Tagen gelöscht => LOESCHEN
11026668: seit mehr als 30 Tagen gelöscht => LOESCHEN
11027641: seit mehr als 30 Tagen gelöscht => LOESCHEN
11030825: seit mehr als 30 Tagen gelöscht => LOESCHEN
11036039: seit mehr als 30 Tagen gelöscht => LOESCHEN
11046241: seit mehr als 30 Tagen gelöscht => LOESCHEN
11050482: seit mehr als 30 Tagen gelöscht => LOESCHEN
11050606: seit mehr als 30 Tagen gelöscht => LOESCHEN
11051243: seit mehr als 30 Tagen gelöscht => LOESCHEN
11053129: seit mehr als 30 Tagen gelöscht => LOESCHEN
11056483: seit mehr als 30 Tagen gelöscht => LOESCHEN
11059906: seit mehr als 30 Tagen gelöscht => LOESCHEN
11060130: seit mehr als 30 Tagen gelöscht => LOESCHEN
11067658: seit mehr als 30 Tagen gelöscht => LOESCHEN
11080519: seit mehr als 30 Tagen gelöscht => LOESCHEN
11086352: seit mehr als 30 Tagen gelöscht => LOESCHEN
11086504: seit mehr als 30 Tagen gelöscht => LOESCHEN
11087511: seit mehr als 30 Tagen gelöscht => LOESCHEN
11099112: seit mehr als 30 Tagen gelöscht => LOESCHEN
11099672: seit mehr als 30 Tagen gelöscht => LOESCHEN
11100019: seit mehr als 30 Tagen gelöscht => LOESCHEN
11106820: seit mehr als 30 Tagen gelöscht => LOESCHEN
11107985: seit mehr als 30 Tagen gelöscht => LOESCHEN
11114258: seit mehr als 30 Tagen gelöscht => LOESCHEN
11115522: seit mehr als 30 Tagen gelöscht => LOESCHEN
11119415: seit mehr als 30 Tagen gelöscht => LOESCHEN
11125316: seit mehr als 30 Tagen gelöscht => LOESCHEN
11126664: seit mehr als 30 Tagen gelöscht => LOESCHEN
11130838: seit mehr als 30 Tagen gelöscht => LOESCHEN
11130986: seit mehr als 30 Tagen gelöscht => LOESCHEN
11133304: seit mehr als 30 Tagen gelöscht => LOESCHEN
11134712: seit mehr als 30 Tagen gelöscht => LOESCHEN
11139646: seit mehr als 30 Tagen gelöscht => LOESCHEN
11147062: seit mehr als 30 Tagen gelöscht => LOESCHEN
11147280: seit mehr als 30 Tagen gelöscht => LOESCHEN
11151968: seit mehr als 30 Tagen gelöscht => LOESCHEN
11152764: seit mehr als 30 Tagen gelöscht => LOESCHEN
11160400: seit mehr als 30 Tagen gelöscht => LOESCHEN
11164809: seit mehr als 30 Tagen gelöscht => LOESCHEN
11167738: seit mehr als 30 Tagen gelöscht => LOESCHEN
11176720: seit mehr als 30 Tagen gelöscht => LOESCHEN
11178943: seit mehr als 30 Tagen gelöscht => LOESCHEN
11181624: seit mehr als 30 Tagen gelöscht => LOESCHEN
11183631: seit mehr als 30 Tagen gelöscht => LOESCHEN
11183657: seit mehr als 30 Tagen gelöscht => LOESCHEN
11187205: seit mehr als 30 Tagen gelöscht => LOESCHEN
11190897: seit mehr als 30 Tagen gelöscht => LOESCHEN
11191907: seit mehr als 30 Tagen gelöscht => LOESCHEN
11193626: seit mehr als 30 Tagen gelöscht => LOESCHEN
11194005: seit mehr als 30 Tagen gelöscht => LOESCHEN
11194112: seit mehr als 30 Tagen gelöscht => LOESCHEN
11194268: seit mehr als 30 Tagen gelöscht => LOESCHEN
11213838: seit mehr als 30 Tagen gelöscht => LOESCHEN
11216282: seit mehr als 30 Tagen gelöscht => LOESCHEN
11220525: seit mehr als 30 Tagen gelöscht => LOESCHEN
11221194: seit mehr als 30 Tagen gelöscht => LOESCHEN
11223614: seit mehr als 30 Tagen gelöscht => LOESCHEN
11226265: seit mehr als 30 Tagen gelöscht => LOESCHEN
11227520: seit mehr als 30 Tagen gelöscht => LOESCHEN
11230924: seit mehr als 30 Tagen gelöscht => LOESCHEN
11231459: seit mehr als 30 Tagen gelöscht => LOESCHEN
11240744: seit mehr als 30 Tagen gelöscht => LOESCHEN
11245961: seit mehr als 30 Tagen gelöscht => LOESCHEN
11251541: seit mehr als 30 Tagen gelöscht => LOESCHEN
11252866: seit mehr als 30 Tagen gelöscht => LOESCHEN
11260865: seit mehr als 30 Tagen gelöscht => LOESCHEN
11264470: seit mehr als 30 Tagen gelöscht => LOESCHEN
11274878: seit mehr als 30 Tagen gelöscht => LOESCHEN
11280977: seit mehr als 30 Tagen gelöscht => LOESCHEN
11281424: seit mehr als 30 Tagen gelöscht => LOESCHEN
11290849: seit mehr als 30 Tagen gelöscht => LOESCHEN
11292086: seit mehr als 30 Tagen gelöscht => LOESCHEN
11297781: seit mehr als 30 Tagen gelöscht => LOESCHEN
11300039: seit mehr als 30 Tagen gelöscht => LOESCHEN
11300048: seit mehr als 30 Tagen gelöscht => LOESCHEN
11300273: seit mehr als 30 Tagen gelöscht => LOESCHEN
11305607: seit mehr als 30 Tagen gelöscht => LOESCHEN
11308579: seit mehr als 30 Tagen gelöscht => LOESCHEN
11324946: seit mehr als 30 Tagen gelöscht => LOESCHEN
11329782: seit mehr als 30 Tagen gelöscht => LOESCHEN
11330687: seit mehr als 30 Tagen gelöscht => LOESCHEN
11330762: seit mehr als 30 Tagen gelöscht => LOESCHEN
11332728: seit mehr als 30 Tagen gelöscht => LOESCHEN
11339576: seit mehr als 30 Tagen gelöscht => LOESCHEN
11345558: seit mehr als 30 Tagen gelöscht => LOESCHEN
11347141: seit mehr als 30 Tagen gelöscht => LOESCHEN
11366047: seit mehr als 30 Tagen gelöscht => LOESCHEN
11370190: seit mehr als 30 Tagen gelöscht => LOESCHEN
11370193: seit mehr als 30 Tagen gelöscht => LOESCHEN
11370215: seit mehr als 30 Tagen gelöscht => LOESCHEN
11370247: seit mehr als 30 Tagen gelöscht => LOESCHEN
11380754: seit mehr als 30 Tagen gelöscht => LOESCHEN
11382132: seit mehr als 30 Tagen gelöscht => LOESCHEN
11382264: seit mehr als 30 Tagen gelöscht => LOESCHEN
11388398: seit mehr als 30 Tagen gelöscht => LOESCHEN
11398501: seit mehr als 30 Tagen gelöscht => LOESCHEN
11401745: seit mehr als 30 Tagen gelöscht => LOESCHEN
11404327: seit mehr als 30 Tagen gelöscht => LOESCHEN
11408280: seit mehr als 30 Tagen gelöscht => LOESCHEN
11412375: seit mehr als 30 Tagen gelöscht => LOESCHEN
11414308: seit mehr als 30 Tagen gelöscht => LOESCHEN
11417368: seit mehr als 30 Tagen gelöscht => LOESCHEN
11419506: seit mehr als 30 Tagen gelöscht => LOESCHEN
11421314: seit mehr als 30 Tagen gelöscht => LOESCHEN
11440972: seit mehr als 30 Tagen gelöscht => LOESCHEN
11441561: seit mehr als 30 Tagen gelöscht => LOESCHEN
11447162: seit mehr als 30 Tagen gelöscht => LOESCHEN
11462828: seit mehr als 30 Tagen gelöscht => LOESCHEN
11470109: seit mehr als 30 Tagen gelöscht => LOESCHEN
11470830: seit mehr als 30 Tagen gelöscht => LOESCHEN
11476168: seit mehr als 30 Tagen gelöscht => LOESCHEN
11487724: seit mehr als 30 Tagen gelöscht => LOESCHEN
11488370: seit mehr als 30 Tagen gelöscht => LOESCHEN
11492350: seit mehr als 30 Tagen gelöscht => LOESCHEN
11495120: seit mehr als 30 Tagen gelöscht => LOESCHEN
11498158: seit mehr als 30 Tagen gelöscht => LOESCHEN
11514334: seit mehr als 30 Tagen gelöscht => LOESCHEN
11547513: seit mehr als 30 Tagen gelöscht => LOESCHEN
11548074: seit mehr als 30 Tagen gelöscht => LOESCHEN
11553844: seit mehr als 30 Tagen gelöscht => LOESCHEN
11554578: seit mehr als 30 Tagen gelöscht => LOESCHEN
11577199: seit mehr als 30 Tagen gelöscht => LOESCHEN
-------------------------------------------------------------------------------
11622800: 77 Tage idle - Level 5
12394000: 41 Tage idle - Level 1 => LOESCHEN
11673500: 27 Tage idle - Level 8
12804600: 8 Tage idle - Level 8
12237600: 5 Tage idle - Level 5
10219200: 167 Tage idle - Level 5 => LOESCHEN
10431300: 0 Tage idle - Level 34 (KEEP_CHARACTER)
12581600: 30 Tage idle - Level 1 => LOESCHEN
10801100: 41 Tage idle - Level 16
10847200: 0 Tage idle - Level 10
10274600: 44 Tage idle - Level 1 => LOESCHEN
10482000: 23 Tage idle - Level 8
8558600: 1 Tage idle - Level 17
9446100: 1 Tage idle - Level 37 (KEEP_CHARACTER)
8148300: 274 Tage idle - Level 10
9866700: 1 Tage idle - Level 3
11056400: 108 Tage idle - Level 3 => LOESCHEN
12850300: 3 Tage idle - Level 1
10219900: 1 Tage idle - Level 21
8594000: 218 Tage idle - Level 8
10224500: 2 Tage idle - Level 12
11365600: 19 Tage idle - Level 1
10563900: 0 Tage idle - Level 15 (KEEP_CHARACTER)
10442200: 0 Tage idle - Level 28 (KEEP_CHARACTER)
12628600: 27 Tage idle - Level 1
9786100: 4 Tage idle - Level 1
12187900: 52 Tage idle - Level 1 => LOESCHEN
11831500: 7 Tage idle - Level 4
12147400: 0 Tage idle - Level 23
12025800: 16 Tage idle - Level 1
11760600: 8 Tage idle - Level 2
9629700: 1 Tage idle - Level 3
10757000: 9 Tage idle - Level 10
11725800: 45 Tage idle - Level 1 => LOESCHEN
9199200: 199 Tage idle - Level 13
12958300: 9 Tage idle - Level 4
7950300: 15 Tage idle - Level 24
12173200: 24 Tage idle - Level 10
8762300: 101 Tage idle - Level 3 => LOESCHEN
8479300: 42 Tage idle - Level 10
9407600: 129 Tage idle - Level 5
11792000: 8 Tage idle - Level 1
12148700: 8 Tage idle - Level 9
12031700: 46 Tage idle - Level 6
10707600: 31 Tage idle - Level 6
9270400: 21 Tage idle - Level 5
8216100: 105 Tage idle - Level 11
12868100: 8 Tage idle - Level 7
12827700: 0 Tage idle - Level 17
10722500: 0 Tage idle - Level 19
11038400: 0 Tage idle - Level 35
10074300: 4 Tage idle - Level 15
8023600: 22 Tage idle - Level 8
8732800: 49 Tage idle - Level 9
12149300: 12 Tage idle - Level 1
12984800: 8 Tage idle - Level 1
9555000: 162 Tage idle - Level 10
10520300: 36 Tage idle - Level 1 => LOESCHEN
11823800: 73 Tage idle - Level 5
8110000: 0 Tage idle - Level 47
8743700: 109 Tage idle - Level 12
11697900: 3 Tage idle - Level 4
9363100: 103 Tage idle - Level 3 => LOESCHEN
11530100: 28 Tage idle - Level 6
12423300: 1 Tage idle - Level 1
11956300: 44 Tage idle - Level 2
12681500: 1 Tage idle - Level 13
12291800: 30 Tage idle - Level 1 => LOESCHEN
10972300: 81 Tage idle - Level 9
10446000: 58 Tage idle - Level 13
13109700: 0 Tage idle - Level 1
13114300: 0 Tage idle - Level 1
12773600: 2 Tage idle - Level 6
8334700: 1 Tage idle - Level 9 (KEEP_CHARACTER)
11971900: 45 Tage idle - Level 2
10598500: 34 Tage idle - Level 1 => LOESCHEN
10633600: 57 Tage idle - Level 1 => LOESCHEN
13053700: 1 Tage idle - Level 1
8355200: 98 Tage idle - Level 10
8522200: 225 Tage idle - Level 9
12353700: 42 Tage idle - Level 1 => LOESCHEN
10583200: 114 Tage idle - Level 3 => LOESCHEN
11846200: 0 Tage idle - Level 14
9714300: 139 Tage idle - Level 6
8259800: 9 Tage idle - Level 12
12171400: 53 Tage idle - Level 2
11572500: 40 Tage idle - Level 1 => LOESCHEN
12835500: 14 Tage idle - Level 5
8898000: 119 Tage idle - Level 9
8933100: 1 Tage idle - Level 20 (KEEP_CHARACTER)
12597600: 15 Tage idle - Level 2
12303600: 44 Tage idle - Level 2
8857600: 196 Tage idle - Level 9
9005800: 28 Tage idle - Level 8 (KEEP_CHARACTER)
9507500: 2 Tage idle - Level 25
8189500: 12 Tage idle - Level 6
10518900: 4 Tage idle - Level 7
8310400: 149 Tage idle - Level 8
8032000: 6 Tage idle - Level 10
10452600: 100 Tage idle - Level 9
11502500: 3 Tage idle - Level 8
12451000: 37 Tage idle - Level 1 => LOESCHEN
13131100: 0 Tage idle - Level 4
11320200: 67 Tage idle - Level 2 => LOESCHEN
12091500: 40 Tage idle - Level 1 => LOESCHEN
8028000: 31 Tage idle - Level 8
12471600: 0 Tage idle - Level 18
10818400: 4 Tage idle - Level 8
11098200: 10 Tage idle - Level 9
12193200: 4 Tage idle - Level 1 (KEEP_CHARACTER)
11969800: 1 Tage idle - Level 6
12173300: 29 Tage idle - Level 1
12219700: 27 Tage idle - Level 8
11792100: 0 Tage idle - Level 1
9463000: 177 Tage idle - Level 9
12563700: 27 Tage idle - Level 1 (KEEP_CHARACTER)
12072200: 37 Tage idle - Level 11
10094300: 0 Tage idle - Level 8
8748100: 3 Tage idle - Level 1
8874400: 106 Tage idle - Level 7
11848800: 58 Tage idle - Level 1 => LOESCHEN
10393200: 1 Tage idle - Level 14
10398900: 101 Tage idle - Level 3 => LOESCHEN
11575000: 8 Tage idle - Level 7
12919200: 4 Tage idle - Level 1
10783600: 63 Tage idle - Level 6
9459000: 203 Tage idle - Level 8
11134600: 5 Tage idle - Level 17
8292100: 143 Tage idle - Level 5
8332900: 11 Tage idle - Level 3 (KEEP_CHARACTER)
8419700: 15 Tage idle - Level 2 (KEEP_CHARACTER)
12296200: 4 Tage idle - Level 15
11403300: 1 Tage idle - Level 3
9651200: 112 Tage idle - Level 13
8105500: 13 Tage idle - Level 11
13067800: 0 Tage idle - Level 1
12351900: 35 Tage idle - Level 1 => LOESCHEN
8288100: 54 Tage idle - Level 16
9829500: 25 Tage idle - Level 8
12727300: 22 Tage idle - Level 1
11768900: 66 Tage idle - Level 2 => LOESCHEN
9718100: 40 Tage idle - Level 4
11976300: 0 Tage idle - Level 4
8055100: 1 Tage idle - Level 27
8470000: 13 Tage idle - Level 5
12904600: 0 Tage idle - Level 9
10642700: 53 Tage idle - Level 1 => LOESCHEN
12798600: 15 Tage idle - Level 3
11950800: 66 Tage idle - Level 3
7968200: 1 Tage idle - Level 3
8445500: 85 Tage idle - Level 12
12069500: 59 Tage idle - Level 1 => LOESCHEN
10177400: 17 Tage idle - Level 8
9678000: 197 Tage idle - Level 6 => LOESCHEN
9045000: 38 Tage idle - Level 1 => LOESCHEN
9414900: 68 Tage idle - Level 14
9191900: 60 Tage idle - Level 5
13099900: 0 Tage idle - Level 1
9486100: 171 Tage idle - Level 12
8684400: 7 Tage idle - Level 5
11202400: 60 Tage idle - Level 8
8857000: 0 Tage idle - Level 43 (KEEP_CHARACTER)
11131500: 46 Tage idle - Level 1 => LOESCHEN
10659900: 59 Tage idle - Level 2
9460600: 152 Tage idle - Level 7
8041100: 0 Tage idle - Level 9 (KEEP_CHARACTER)
12941300: 10 Tage idle - Level 1
11162300: 0 Tage idle - Level 1 (KEEP_CHARACTER)
9856600: 0 Tage idle - Level 7
8801300: 40 Tage idle - Level 6
8928600: 177 Tage idle - Level 5 => LOESCHEN
12916800: 3 Tage idle - Level 1
9532100: 8 Tage idle - Level 8 (KEEP_CHARACTER)
11917900: 3 Tage idle - Level 10
12689100: 0 Tage idle - Level 14
9426400: 22 Tage idle - Level 8
12410000: 40 Tage idle - Level 1 => LOESCHEN
13014600: 1 Tage idle - Level 1
11786300: 56 Tage idle - Level 15
12628800: 4 Tage idle - Level 1
12557900: 2 Tage idle - Level 1
12440900: 36 Tage idle - Level 1 => LOESCHEN
9057200: 17 Tage idle - Level 15
13050000: 0 Tage idle - Level 11
8058300: 144 Tage idle - Level 13
12410700: 38 Tage idle - Level 4
12750000: 0 Tage idle - Level 7
8721400: 0 Tage idle - Level 37
9868100: 22 Tage idle - Level 15
9411800: 12 Tage idle - Level 7 (KEEP_CHARACTER)
8372100: 257 Tage idle - Level 17
12897900: 10 Tage idle - Level 4
8250500: 2 Tage idle - Level 21 (KEEP_CHARACTER)
11149300: 0 Tage idle - Level 7
12740400: 13 Tage idle - Level 1
12908400: 11 Tage idle - Level 3
12831900: 16 Tage idle - Level 1
12918700: 3 Tage idle - Level 5
11539700: 52 Tage idle - Level 4
8368100: 145 Tage idle - Level 11
12766600: 12 Tage idle - Level 1
8059600: 21 Tage idle - Level 26
10773400: 0 Tage idle - Level 18
11205600: 38 Tage idle - Level 1 => LOESCHEN
10084800: 10 Tage idle - Level 6
12513700: 1 Tage idle - Level 1
8535800: 166 Tage idle - Level 12
7941500: 2 Tage idle - Level 23
10054600: 39 Tage idle - Level 8
7947100: 3 Tage idle - Level 73
12412600: 35 Tage idle - Level 1 => LOESCHEN
12260500: 0 Tage idle - Level 8
12144500: 50 Tage idle - Level 8
9955900: 25 Tage idle - Level 3
12565000: 27 Tage idle - Level 6
12985600: 3 Tage idle - Level 3
9105100: 41 Tage idle - Level 3 (KEEP_CHARACTER)
9358700: 52 Tage idle - Level 8
12332000: 0 Tage idle - Level 6
8065500: 1 Tage idle - Level 13
8890700: 105 Tage idle - Level 7
12960000: 0 Tage idle - Level 3
9991300: 48 Tage idle - Level 11 (KEEP_CHARACTER)
9875300: 7 Tage idle - Level 9
9910400: 150 Tage idle - Level 13
9257600: 143 Tage idle - Level 9
8820000: 41 Tage idle - Level 6
11191300: 33 Tage idle - Level 12
12813900: 1 Tage idle - Level 8
13129800: 0 Tage idle - Level 1
10967900: 38 Tage idle - Level 13
12328000: 35 Tage idle - Level 1 => LOESCHEN
10511500: 58 Tage idle - Level 2
12424100: 37 Tage idle - Level 3
13104200: 1 Tage idle - Level 1
8440600: 1 Tage idle - Level 8
13033300: 4 Tage idle - Level 3
9794800: 5 Tage idle - Level 12
12804200: 4 Tage idle - Level 7
10259300: 4 Tage idle - Level 10
9683400: 28 Tage idle - Level 21 (KEEP_CHARACTER)
8061100: 208 Tage idle - Level 8
9567400: 34 Tage idle - Level 16
10152600: 42 Tage idle - Level 7
12672700: 25 Tage idle - Level 2
8861800: 215 Tage idle - Level 8
12688600: 0 Tage idle - Level 4
9891500: 2 Tage idle - Level 1
10841900: 92 Tage idle - Level 9
11659500: 1 Tage idle - Level 1
11948100: 66 Tage idle - Level 2 (KEEP_CHARACTER)
9451000: 62 Tage idle - Level 7
10528700: 149 Tage idle - Level 7
11998900: 42 Tage idle - Level 1 => LOESCHEN
11877200: 63 Tage idle - Level 3
8401400: 26 Tage idle - Level 13
13044900: 5 Tage idle - Level 1
10964100: 62 Tage idle - Level 7
11487500: 68 Tage idle - Level 1 (KEEP_CHARACTER)
9436800: 11 Tage idle - Level 6
10923700: 1 Tage idle - Level 9
11031100: 1 Tage idle - Level 6
12208300: 28 Tage idle - Level 7
9441400: 176 Tage idle - Level 9
13014700: 2 Tage idle - Level 5
8149200: 0 Tage idle - Level 31
12501600: 0 Tage idle - Level 18
12263700: 1 Tage idle - Level 23
8523700: 3 Tage idle - Level 21 (KEEP_CHARACTER)
8822600: 1 Tage idle - Level 8 (KEEP_CHARACTER)
9715800: 0 Tage idle - Level 8 (KEEP_CHARACTER)
12654000: 26 Tage idle - Level 1
12861500: 0 Tage idle - Level 1
12451200: 16 Tage idle - Level 1
12375700: 1 Tage idle - Level 9
12132400: 29 Tage idle - Level 1
12193400: 23 Tage idle - Level 4
9751200: 29 Tage idle - Level 7
12315300: 3 Tage idle - Level 1
9391700: 86 Tage idle - Level 3
12284900: 20 Tage idle - Level 1
8955100: 117 Tage idle - Level 5
12609600: 27 Tage idle - Level 3
11974600: 30 Tage idle - Level 4
11488800: 89 Tage idle - Level 6
9818100: 21 Tage idle - Level 12
12396900: 34 Tage idle - Level 1 => LOESCHEN
11838700: 54 Tage idle - Level 4
11802900: 33 Tage idle - Level 8 (KEEP_CHARACTER)
8590600: 2 Tage idle - Level 26 (KEEP_CHARACTER)
7951200: 183 Tage idle - Level 13
11575200: 72 Tage idle - Level 7
11043300: 121 Tage idle - Level 8
11463900: 1 Tage idle - Level 6
12397500: 31 Tage idle - Level 1 => LOESCHEN
12934300: 9 Tage idle - Level 1
8009600: 0 Tage idle - Level 31
11651400: 13 Tage idle - Level 1
12666200: 0 Tage idle - Level 16
11864500: 50 Tage idle - Level 1 => LOESCHEN
8658100: 29 Tage idle - Level 37
9708000: 0 Tage idle - Level 16
11267300: 24 Tage idle - Level 5
12449100: 36 Tage idle - Level 4
8136500: 6 Tage idle - Level 4
12205900: 9 Tage idle - Level 6
12003000: 34 Tage idle - Level 1 => LOESCHEN
8146800: 243 Tage idle - Level 8 => LOESCHEN
12008700: 11 Tage idle - Level 1
12261200: 47 Tage idle - Level 1 => LOESCHEN
11617200: 11 Tage idle - Level 1 (KEEP_CHARACTER)
11662300: 45 Tage idle - Level 7
8440000: 16 Tage idle - Level 7
10035400: 22 Tage idle - Level 1
10202400: 104 Tage idle - Level 8
8941800: 53 Tage idle - Level 1 => LOESCHEN
8385000: 250 Tage idle - Level 12
9197000: 81 Tage idle - Level 7
9977100: 87 Tage idle - Level 10
9693100: 114 Tage idle - Level 5
