Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Mon May  1 00:13:00 2006
11962076: seit mehr als 30 Tagen gelöscht => LOESCHEN
11966018: seit mehr als 30 Tagen gelöscht => LOESCHEN
11966212: seit mehr als 30 Tagen gelöscht => LOESCHEN
11968537: seit mehr als 30 Tagen gelöscht => LOESCHEN
11974093: seit mehr als 30 Tagen gelöscht => LOESCHEN
11976956: seit mehr als 30 Tagen gelöscht => LOESCHEN
11981665: seit mehr als 30 Tagen gelöscht => LOESCHEN
11985808: seit mehr als 30 Tagen gelöscht => LOESCHEN
11990210: seit mehr als 30 Tagen gelöscht => LOESCHEN
11998631: seit mehr als 30 Tagen gelöscht => LOESCHEN
12001613: seit mehr als 30 Tagen gelöscht => LOESCHEN
12006512: seit mehr als 30 Tagen gelöscht => LOESCHEN
12006856: seit mehr als 30 Tagen gelöscht => LOESCHEN
12013927: seit mehr als 30 Tagen gelöscht => LOESCHEN
12016103: seit mehr als 30 Tagen gelöscht => LOESCHEN
12033273: seit mehr als 30 Tagen gelöscht => LOESCHEN
12035831: seit mehr als 30 Tagen gelöscht => LOESCHEN
12043784: seit mehr als 30 Tagen gelöscht => LOESCHEN
12045304: seit mehr als 30 Tagen gelöscht => LOESCHEN
12051472: seit mehr als 30 Tagen gelöscht => LOESCHEN
12063693: seit mehr als 30 Tagen gelöscht => LOESCHEN
12065824: seit mehr als 30 Tagen gelöscht => LOESCHEN
12067632: seit mehr als 30 Tagen gelöscht => LOESCHEN
12073646: seit mehr als 30 Tagen gelöscht => LOESCHEN
12078497: seit mehr als 30 Tagen gelöscht => LOESCHEN
12079033: seit mehr als 30 Tagen gelöscht => LOESCHEN
12082790: seit mehr als 30 Tagen gelöscht => LOESCHEN
12084333: seit mehr als 30 Tagen gelöscht => LOESCHEN
12089883: seit mehr als 30 Tagen gelöscht => LOESCHEN
12092222: seit mehr als 30 Tagen gelöscht => LOESCHEN
12096799: seit mehr als 30 Tagen gelöscht => LOESCHEN
12106281: seit mehr als 30 Tagen gelöscht => LOESCHEN
12107549: seit mehr als 30 Tagen gelöscht => LOESCHEN
12112442: seit mehr als 30 Tagen gelöscht => LOESCHEN
12112809: seit mehr als 30 Tagen gelöscht => LOESCHEN
12120390: seit mehr als 30 Tagen gelöscht => LOESCHEN
12123140: seit mehr als 30 Tagen gelöscht => LOESCHEN
12128267: seit mehr als 30 Tagen gelöscht => LOESCHEN
12129526: seit mehr als 30 Tagen gelöscht => LOESCHEN
12130888: seit mehr als 30 Tagen gelöscht => LOESCHEN
12130894: seit mehr als 30 Tagen gelöscht => LOESCHEN
12130906: seit mehr als 30 Tagen gelöscht => LOESCHEN
12130938: seit mehr als 30 Tagen gelöscht => LOESCHEN
12131149: seit mehr als 30 Tagen gelöscht => LOESCHEN
12138776: seit mehr als 30 Tagen gelöscht => LOESCHEN
12143788: seit mehr als 30 Tagen gelöscht => LOESCHEN
12144478: seit mehr als 30 Tagen gelöscht => LOESCHEN
12149062: seit mehr als 30 Tagen gelöscht => LOESCHEN
12154449: seit mehr als 30 Tagen gelöscht => LOESCHEN
12156219: seit mehr als 30 Tagen gelöscht => LOESCHEN
12157542: seit mehr als 30 Tagen gelöscht => LOESCHEN
12162984: seit mehr als 30 Tagen gelöscht => LOESCHEN
12167840: seit mehr als 30 Tagen gelöscht => LOESCHEN
12168912: seit mehr als 30 Tagen gelöscht => LOESCHEN
12171131: seit mehr als 30 Tagen gelöscht => LOESCHEN
12171988: seit mehr als 30 Tagen gelöscht => LOESCHEN
12173368: seit mehr als 30 Tagen gelöscht => LOESCHEN
12175061: seit mehr als 30 Tagen gelöscht => LOESCHEN
12185133: seit mehr als 30 Tagen gelöscht => LOESCHEN
12188145: seit mehr als 30 Tagen gelöscht => LOESCHEN
12196363: seit mehr als 30 Tagen gelöscht => LOESCHEN
12196367: seit mehr als 30 Tagen gelöscht => LOESCHEN
12201826: seit mehr als 30 Tagen gelöscht => LOESCHEN
12210736: seit mehr als 30 Tagen gelöscht => LOESCHEN
12210962: seit mehr als 30 Tagen gelöscht => LOESCHEN
12220504: seit mehr als 30 Tagen gelöscht => LOESCHEN
12237759: seit mehr als 30 Tagen gelöscht => LOESCHEN
12242456: seit mehr als 30 Tagen gelöscht => LOESCHEN
12246595: seit mehr als 30 Tagen gelöscht => LOESCHEN
12256944: seit mehr als 30 Tagen gelöscht => LOESCHEN
12259405: seit mehr als 30 Tagen gelöscht => LOESCHEN
12261226: seit mehr als 30 Tagen gelöscht => LOESCHEN
12266420: seit mehr als 30 Tagen gelöscht => LOESCHEN
12269919: seit mehr als 30 Tagen gelöscht => LOESCHEN
12277374: seit mehr als 30 Tagen gelöscht => LOESCHEN
12279620: seit mehr als 30 Tagen gelöscht => LOESCHEN
12279657: seit mehr als 30 Tagen gelöscht => LOESCHEN
12282180: seit mehr als 30 Tagen gelöscht => LOESCHEN
12285333: seit mehr als 30 Tagen gelöscht => LOESCHEN
12291135: seit mehr als 30 Tagen gelöscht => LOESCHEN
12292976: seit mehr als 30 Tagen gelöscht => LOESCHEN
12292990: seit mehr als 30 Tagen gelöscht => LOESCHEN
12294437: seit mehr als 30 Tagen gelöscht => LOESCHEN
12299866: seit mehr als 30 Tagen gelöscht => LOESCHEN
12305261: seit mehr als 30 Tagen gelöscht => LOESCHEN
12314585: seit mehr als 30 Tagen gelöscht => LOESCHEN
12315441: seit mehr als 30 Tagen gelöscht => LOESCHEN
12318485: seit mehr als 30 Tagen gelöscht => LOESCHEN
12322691: seit mehr als 30 Tagen gelöscht => LOESCHEN
12325629: seit mehr als 30 Tagen gelöscht => LOESCHEN
12328471: seit mehr als 30 Tagen gelöscht => LOESCHEN
12334202: seit mehr als 30 Tagen gelöscht => LOESCHEN
12335727: seit mehr als 30 Tagen gelöscht => LOESCHEN
12338189: seit mehr als 30 Tagen gelöscht => LOESCHEN
12339915: seit mehr als 30 Tagen gelöscht => LOESCHEN
12345025: seit mehr als 30 Tagen gelöscht => LOESCHEN
12347033: seit mehr als 30 Tagen gelöscht => LOESCHEN
12349875: seit mehr als 30 Tagen gelöscht => LOESCHEN
12350034: seit mehr als 30 Tagen gelöscht => LOESCHEN
12350580: seit mehr als 30 Tagen gelöscht => LOESCHEN
12351450: seit mehr als 30 Tagen gelöscht => LOESCHEN
12354466: seit mehr als 30 Tagen gelöscht => LOESCHEN
12367360: seit mehr als 30 Tagen gelöscht => LOESCHEN
12370059: seit mehr als 30 Tagen gelöscht => LOESCHEN
12382418: seit mehr als 30 Tagen gelöscht => LOESCHEN
12382425: seit mehr als 30 Tagen gelöscht => LOESCHEN
12394685: seit mehr als 30 Tagen gelöscht => LOESCHEN
12395285: seit mehr als 30 Tagen gelöscht => LOESCHEN
12400476: seit mehr als 30 Tagen gelöscht => LOESCHEN
12401553: seit mehr als 30 Tagen gelöscht => LOESCHEN
12402339: seit mehr als 30 Tagen gelöscht => LOESCHEN
12416644: seit mehr als 30 Tagen gelöscht => LOESCHEN
12417088: seit mehr als 30 Tagen gelöscht => LOESCHEN
12417292: seit mehr als 30 Tagen gelöscht => LOESCHEN
12419061: seit mehr als 30 Tagen gelöscht => LOESCHEN
12421762: seit mehr als 30 Tagen gelöscht => LOESCHEN
12425149: seit mehr als 30 Tagen gelöscht => LOESCHEN
12429713: seit mehr als 30 Tagen gelöscht => LOESCHEN
12430165: seit mehr als 30 Tagen gelöscht => LOESCHEN
12430486: seit mehr als 30 Tagen gelöscht => LOESCHEN
12434131: seit mehr als 30 Tagen gelöscht => LOESCHEN
12436231: seit mehr als 30 Tagen gelöscht => LOESCHEN
12445463: seit mehr als 30 Tagen gelöscht => LOESCHEN
12445927: seit mehr als 30 Tagen gelöscht => LOESCHEN
12450795: seit mehr als 30 Tagen gelöscht => LOESCHEN
12453635: seit mehr als 30 Tagen gelöscht => LOESCHEN
12455588: seit mehr als 30 Tagen gelöscht => LOESCHEN
12455623: seit mehr als 30 Tagen gelöscht => LOESCHEN
12457875: seit mehr als 30 Tagen gelöscht => LOESCHEN
12458427: seit mehr als 30 Tagen gelöscht => LOESCHEN
12463628: seit mehr als 30 Tagen gelöscht => LOESCHEN
12464124: seit mehr als 30 Tagen gelöscht => LOESCHEN
12464782: seit mehr als 30 Tagen gelöscht => LOESCHEN
12469923: seit mehr als 30 Tagen gelöscht => LOESCHEN
12472895: seit mehr als 30 Tagen gelöscht => LOESCHEN
12478051: seit mehr als 30 Tagen gelöscht => LOESCHEN
12478431: seit mehr als 30 Tagen gelöscht => LOESCHEN
12480358: seit mehr als 30 Tagen gelöscht => LOESCHEN
12481015: seit mehr als 30 Tagen gelöscht => LOESCHEN
12481537: seit mehr als 30 Tagen gelöscht => LOESCHEN
12482709: seit mehr als 30 Tagen gelöscht => LOESCHEN
12485799: seit mehr als 30 Tagen gelöscht => LOESCHEN
12486148: seit mehr als 30 Tagen gelöscht => LOESCHEN
12490484: seit mehr als 30 Tagen gelöscht => LOESCHEN
12490665: seit mehr als 30 Tagen gelöscht => LOESCHEN
12493243: seit mehr als 30 Tagen gelöscht => LOESCHEN
12498743: seit mehr als 30 Tagen gelöscht => LOESCHEN
12499229: seit mehr als 30 Tagen gelöscht => LOESCHEN
12499509: seit mehr als 30 Tagen gelöscht => LOESCHEN
12501080: seit mehr als 30 Tagen gelöscht => LOESCHEN
12501777: seit mehr als 30 Tagen gelöscht => LOESCHEN
12501825: seit mehr als 30 Tagen gelöscht => LOESCHEN
12511593: seit mehr als 30 Tagen gelöscht => LOESCHEN
12512414: seit mehr als 30 Tagen gelöscht => LOESCHEN
12513128: seit mehr als 30 Tagen gelöscht => LOESCHEN
12517938: seit mehr als 30 Tagen gelöscht => LOESCHEN
12526960: seit mehr als 30 Tagen gelöscht => LOESCHEN
12534073: seit mehr als 30 Tagen gelöscht => LOESCHEN
12537110: seit mehr als 30 Tagen gelöscht => LOESCHEN
12540882: seit mehr als 30 Tagen gelöscht => LOESCHEN
12542713: seit mehr als 30 Tagen gelöscht => LOESCHEN
12546086: seit mehr als 30 Tagen gelöscht => LOESCHEN
12552895: seit mehr als 30 Tagen gelöscht => LOESCHEN
12555891: seit mehr als 30 Tagen gelöscht => LOESCHEN
12558956: seit mehr als 30 Tagen gelöscht => LOESCHEN
12559194: seit mehr als 30 Tagen gelöscht => LOESCHEN
12559722: seit mehr als 30 Tagen gelöscht => LOESCHEN
12563700: seit mehr als 30 Tagen gelöscht => LOESCHEN
12565908: seit mehr als 30 Tagen gelöscht => LOESCHEN
12567766: seit mehr als 30 Tagen gelöscht => LOESCHEN
12574313: seit mehr als 30 Tagen gelöscht => LOESCHEN
12575168: seit mehr als 30 Tagen gelöscht => LOESCHEN
12577970: seit mehr als 30 Tagen gelöscht => LOESCHEN
12580720: seit mehr als 30 Tagen gelöscht => LOESCHEN
12581540: seit mehr als 30 Tagen gelöscht => LOESCHEN
12582097: seit mehr als 30 Tagen gelöscht => LOESCHEN
12590137: seit mehr als 30 Tagen gelöscht => LOESCHEN
12592347: seit mehr als 30 Tagen gelöscht => LOESCHEN
12592451: seit mehr als 30 Tagen gelöscht => LOESCHEN
12594442: seit mehr als 30 Tagen gelöscht => LOESCHEN
12597805: seit mehr als 30 Tagen gelöscht => LOESCHEN
12598678: seit mehr als 30 Tagen gelöscht => LOESCHEN
12600381: seit mehr als 30 Tagen gelöscht => LOESCHEN
12606336: seit mehr als 30 Tagen gelöscht => LOESCHEN
12606705: seit mehr als 30 Tagen gelöscht => LOESCHEN
12613262: seit mehr als 30 Tagen gelöscht => LOESCHEN
12614777: seit mehr als 30 Tagen gelöscht => LOESCHEN
12617517: seit mehr als 30 Tagen gelöscht => LOESCHEN
12618030: seit mehr als 30 Tagen gelöscht => LOESCHEN
12621684: seit mehr als 30 Tagen gelöscht => LOESCHEN
12623957: seit mehr als 30 Tagen gelöscht => LOESCHEN
12625871: seit mehr als 30 Tagen gelöscht => LOESCHEN
12627706: seit mehr als 30 Tagen gelöscht => LOESCHEN
12628495: seit mehr als 30 Tagen gelöscht => LOESCHEN
12629541: seit mehr als 30 Tagen gelöscht => LOESCHEN
12630534: seit mehr als 30 Tagen gelöscht => LOESCHEN
12630905: seit mehr als 30 Tagen gelöscht => LOESCHEN
12631040: seit mehr als 30 Tagen gelöscht => LOESCHEN
12631433: seit mehr als 30 Tagen gelöscht => LOESCHEN
12634868: seit mehr als 30 Tagen gelöscht => LOESCHEN
12640567: seit mehr als 30 Tagen gelöscht => LOESCHEN
12641979: seit mehr als 30 Tagen gelöscht => LOESCHEN
12642956: seit mehr als 30 Tagen gelöscht => LOESCHEN
12643088: seit mehr als 30 Tagen gelöscht => LOESCHEN
12649327: seit mehr als 30 Tagen gelöscht => LOESCHEN
12650823: seit mehr als 30 Tagen gelöscht => LOESCHEN
12651115: seit mehr als 30 Tagen gelöscht => LOESCHEN
12652863: seit mehr als 30 Tagen gelöscht => LOESCHEN
12653386: seit mehr als 30 Tagen gelöscht => LOESCHEN
12655461: seit mehr als 30 Tagen gelöscht => LOESCHEN
12656401: seit mehr als 30 Tagen gelöscht => LOESCHEN
12657248: seit mehr als 30 Tagen gelöscht => LOESCHEN
12661734: seit mehr als 30 Tagen gelöscht => LOESCHEN
12662268: seit mehr als 30 Tagen gelöscht => LOESCHEN
12664665: seit mehr als 30 Tagen gelöscht => LOESCHEN
12668548: seit mehr als 30 Tagen gelöscht => LOESCHEN
12669978: seit mehr als 30 Tagen gelöscht => LOESCHEN
12675170: seit mehr als 30 Tagen gelöscht => LOESCHEN
12676926: seit mehr als 30 Tagen gelöscht => LOESCHEN
12678219: seit mehr als 30 Tagen gelöscht => LOESCHEN
12685535: seit mehr als 30 Tagen gelöscht => LOESCHEN
12689715: seit mehr als 30 Tagen gelöscht => LOESCHEN
12690434: seit mehr als 30 Tagen gelöscht => LOESCHEN
12691913: seit mehr als 30 Tagen gelöscht => LOESCHEN
12692273: seit mehr als 30 Tagen gelöscht => LOESCHEN
12692742: seit mehr als 30 Tagen gelöscht => LOESCHEN
12693649: seit mehr als 30 Tagen gelöscht => LOESCHEN
12695324: seit mehr als 30 Tagen gelöscht => LOESCHEN
12696489: seit mehr als 30 Tagen gelöscht => LOESCHEN
12699252: seit mehr als 30 Tagen gelöscht => LOESCHEN
12701208: seit mehr als 30 Tagen gelöscht => LOESCHEN
12703263: seit mehr als 30 Tagen gelöscht => LOESCHEN
12703456: seit mehr als 30 Tagen gelöscht => LOESCHEN
12705457: seit mehr als 30 Tagen gelöscht => LOESCHEN
12706138: seit mehr als 30 Tagen gelöscht => LOESCHEN
12710008: seit mehr als 30 Tagen gelöscht => LOESCHEN
12710457: seit mehr als 30 Tagen gelöscht => LOESCHEN
12710542: seit mehr als 30 Tagen gelöscht => LOESCHEN
12711181: seit mehr als 30 Tagen gelöscht => LOESCHEN
12716662: seit mehr als 30 Tagen gelöscht => LOESCHEN
12718421: seit mehr als 30 Tagen gelöscht => LOESCHEN
12724831: seit mehr als 30 Tagen gelöscht => LOESCHEN
12727128: seit mehr als 30 Tagen gelöscht => LOESCHEN
12727169: seit mehr als 30 Tagen gelöscht => LOESCHEN
12727741: seit mehr als 30 Tagen gelöscht => LOESCHEN
12728958: seit mehr als 30 Tagen gelöscht => LOESCHEN
12739434: seit mehr als 30 Tagen gelöscht => LOESCHEN
12741599: seit mehr als 30 Tagen gelöscht => LOESCHEN
12743529: seit mehr als 30 Tagen gelöscht => LOESCHEN
12746741: seit mehr als 30 Tagen gelöscht => LOESCHEN
12751276: seit mehr als 30 Tagen gelöscht => LOESCHEN
12751840: seit mehr als 30 Tagen gelöscht => LOESCHEN
12758482: seit mehr als 30 Tagen gelöscht => LOESCHEN
12775121: seit mehr als 30 Tagen gelöscht => LOESCHEN
12779016: seit mehr als 30 Tagen gelöscht => LOESCHEN
12779377: seit mehr als 30 Tagen gelöscht => LOESCHEN
12782693: seit mehr als 30 Tagen gelöscht => LOESCHEN
12782982: seit mehr als 30 Tagen gelöscht => LOESCHEN
12783085: seit mehr als 30 Tagen gelöscht => LOESCHEN
12783457: seit mehr als 30 Tagen gelöscht => LOESCHEN
12791127: seit mehr als 30 Tagen gelöscht => LOESCHEN
12793082: seit mehr als 30 Tagen gelöscht => LOESCHEN
12796203: seit mehr als 30 Tagen gelöscht => LOESCHEN
12800365: seit mehr als 30 Tagen gelöscht => LOESCHEN
12800868: seit mehr als 30 Tagen gelöscht => LOESCHEN
12804324: seit mehr als 30 Tagen gelöscht => LOESCHEN
12810314: seit mehr als 30 Tagen gelöscht => LOESCHEN
12812529: seit mehr als 30 Tagen gelöscht => LOESCHEN
12812676: seit mehr als 30 Tagen gelöscht => LOESCHEN
12816329: seit mehr als 30 Tagen gelöscht => LOESCHEN
12828406: seit mehr als 30 Tagen gelöscht => LOESCHEN
12833477: seit mehr als 30 Tagen gelöscht => LOESCHEN
12836052: seit mehr als 30 Tagen gelöscht => LOESCHEN
12843815: seit mehr als 30 Tagen gelöscht => LOESCHEN
12853573: seit mehr als 30 Tagen gelöscht => LOESCHEN
12855203: seit mehr als 30 Tagen gelöscht => LOESCHEN
12856621: seit mehr als 30 Tagen gelöscht => LOESCHEN
12861875: seit mehr als 30 Tagen gelöscht => LOESCHEN
12869457: seit mehr als 30 Tagen gelöscht => LOESCHEN
12876745: seit mehr als 30 Tagen gelöscht => LOESCHEN
12889193: seit mehr als 30 Tagen gelöscht => LOESCHEN
12889261: seit mehr als 30 Tagen gelöscht => LOESCHEN
12889269: seit mehr als 30 Tagen gelöscht => LOESCHEN
12892653: seit mehr als 30 Tagen gelöscht => LOESCHEN
12893732: seit mehr als 30 Tagen gelöscht => LOESCHEN
12896159: seit mehr als 30 Tagen gelöscht => LOESCHEN
12897240: seit mehr als 30 Tagen gelöscht => LOESCHEN
12901434: seit mehr als 30 Tagen gelöscht => LOESCHEN
12909529: seit mehr als 30 Tagen gelöscht => LOESCHEN
12914074: seit mehr als 30 Tagen gelöscht => LOESCHEN
12914391: seit mehr als 30 Tagen gelöscht => LOESCHEN
12923875: seit mehr als 30 Tagen gelöscht => LOESCHEN
12926079: seit mehr als 30 Tagen gelöscht => LOESCHEN
12932440: seit mehr als 30 Tagen gelöscht => LOESCHEN
12941010: seit mehr als 30 Tagen gelöscht => LOESCHEN
12941094: seit mehr als 30 Tagen gelöscht => LOESCHEN
12942292: seit mehr als 30 Tagen gelöscht => LOESCHEN
12943052: seit mehr als 30 Tagen gelöscht => LOESCHEN
12946184: seit mehr als 30 Tagen gelöscht => LOESCHEN
12954045: seit mehr als 30 Tagen gelöscht => LOESCHEN
12957634: seit mehr als 30 Tagen gelöscht => LOESCHEN
12963004: seit mehr als 30 Tagen gelöscht => LOESCHEN
12965446: seit mehr als 30 Tagen gelöscht => LOESCHEN
12970019: seit mehr als 30 Tagen gelöscht => LOESCHEN
12972882: seit mehr als 30 Tagen gelöscht => LOESCHEN
12975837: seit mehr als 30 Tagen gelöscht => LOESCHEN
12981407: seit mehr als 30 Tagen gelöscht => LOESCHEN
12981698: seit mehr als 30 Tagen gelöscht => LOESCHEN
12981808: seit mehr als 30 Tagen gelöscht => LOESCHEN
12983411: seit mehr als 30 Tagen gelöscht => LOESCHEN
12984255: seit mehr als 30 Tagen gelöscht => LOESCHEN
12987585: seit mehr als 30 Tagen gelöscht => LOESCHEN
12997905: seit mehr als 30 Tagen gelöscht => LOESCHEN
13000873: seit mehr als 30 Tagen gelöscht => LOESCHEN
13008485: seit mehr als 30 Tagen gelöscht => LOESCHEN
13010306: seit mehr als 30 Tagen gelöscht => LOESCHEN
13016153: seit mehr als 30 Tagen gelöscht => LOESCHEN
13017465: seit mehr als 30 Tagen gelöscht => LOESCHEN
13021484: seit mehr als 30 Tagen gelöscht => LOESCHEN
13030520: seit mehr als 30 Tagen gelöscht => LOESCHEN
13042299: seit mehr als 30 Tagen gelöscht => LOESCHEN
13043409: seit mehr als 30 Tagen gelöscht => LOESCHEN
13043643: seit mehr als 30 Tagen gelöscht => LOESCHEN
13049670: seit mehr als 30 Tagen gelöscht => LOESCHEN
13050476: seit mehr als 30 Tagen gelöscht => LOESCHEN
13059123: seit mehr als 30 Tagen gelöscht => LOESCHEN
-------------------------------------------------------------------------------
11622800: 166 Tage idle - Level 5 => LOESCHEN
11673500: 116 Tage idle - Level 8
12804600: 97 Tage idle - Level 8
14215500: 9 Tage idle - Level 1
12237600: 1 Tage idle - Level 5
10431300: 2 Tage idle - Level 47 (KEEP_CHARACTER)
10801100: 12 Tage idle - Level 16
10847200: 27 Tage idle - Level 12
10482000: 0 Tage idle - Level 8
8558600: 0 Tage idle - Level 17
9446100: 0 Tage idle - Level 34 (KEEP_CHARACTER)
14494200: 14 Tage idle - Level 1
9866700: 6 Tage idle - Level 3
13779300: 7 Tage idle - Level 4
12850300: 30 Tage idle - Level 1 => LOESCHEN
14256600: 2 Tage idle - Level 1
10219900: 0 Tage idle - Level 16
13338900: 1 Tage idle - Level 11
14398800: 0 Tage idle - Level 1
10224500: 5 Tage idle - Level 17
11365600: 23 Tage idle - Level 1
10563900: 4 Tage idle - Level 20
14570400: 10 Tage idle - Level 1
10442200: 1 Tage idle - Level 44
13232100: 42 Tage idle - Level 1 => LOESCHEN
13729200: 56 Tage idle - Level 1 (KEEP_CHARACTER)
14580700: 1 Tage idle - Level 9
11831500: 19 Tage idle - Level 12
13364000: 72 Tage idle - Level 2 => LOESCHEN
12147400: 39 Tage idle - Level 22
14257200: 16 Tage idle - Level 1
9629700: 7 Tage idle - Level 3
10757000: 85 Tage idle - Level 10
9199200: 288 Tage idle - Level 13
12958300: 98 Tage idle - Level 4
13988000: 0 Tage idle - Level 12
13405400: 54 Tage idle - Level 1 => LOESCHEN
7950300: 57 Tage idle - Level 24
13218500: 56 Tage idle - Level 3
12173200: 113 Tage idle - Level 10
8479300: 5 Tage idle - Level 10
14364200: 21 Tage idle - Level 1
13689800: 6 Tage idle - Level 12
11792000: 30 Tage idle - Level 1 => LOESCHEN
14658500: 3 Tage idle - Level 1
13284100: 0 Tage idle - Level 13
12148700: 6 Tage idle - Level 12
12031700: 135 Tage idle - Level 6
10707600: 23 Tage idle - Level 6
9270400: 14 Tage idle - Level 5
14303900: 20 Tage idle - Level 1
8216100: 46 Tage idle - Level 8
12868100: 96 Tage idle - Level 7
13471700: 1 Tage idle - Level 1
12827700: 19 Tage idle - Level 17 (KEEP_CHARACTER)
10722500: 0 Tage idle - Level 9
13715200: 18 Tage idle - Level 5
14486500: 2 Tage idle - Level 5
11038400: 26 Tage idle - Level 25
10074300: 1 Tage idle - Level 15
8023600: 74 Tage idle - Level 8
14527200: 11 Tage idle - Level 1
8732800: 0 Tage idle - Level 9
9555000: 251 Tage idle - Level 10
8110000: 0 Tage idle - Level 47 (KEEP_CHARACTER)
13898500: 44 Tage idle - Level 1 => LOESCHEN
13736400: 56 Tage idle - Level 1 => LOESCHEN
13943900: 3 Tage idle - Level 7
8743700: 198 Tage idle - Level 12
14386000: 1 Tage idle - Level 7
